CID,PC1,PC2,PC3,PC4,PC5
12389,-31.081456631970337,-6.445555717921969,-14.053391467053672,14.742931458125318,-10.727979324578456
12391,-25.622866197751904,-2.0887701855644147,-7.00204439431774,0.6311845847866989,-13.227486810149031
12508,4.266349250640153,23.701098016832137,10.898467684435184,5.6157304287787495,7.509032353919637
12741,-13.471511329151124,2.522093645592538,-11.948079477550678,-2.2534386874366024,-2.719843022181069
12844,-3.60627544185679,-4.359730502675633,-3.1375804464402908,-1.590764023644682,-7.695042768811639
13162,-14.556293374566039,-17.649542694484776,-11.56255401714841,-1.0135257550111456,-6.737141924221224
13187,1.2400992076780917,-0.3483797953951992,-22.14474872851715,-0.4591631797544899,2.566909579959056
13207,35.64262244651581,-7.853802258762527,4.885409426563257,-3.212731289172345,3.6046875221762766
13398,28.02138180026908,-10.330118879157862,9.807838995764182,18.05231571324581,7.542424281615967
13546,32.83346849134387,7.3790942146130645,10.60538872128606,-2.4804102269121078,-6.343590244792367
14066,-0.7243858266018879,3.2196507434760226,5.407900185659343,-2.829137909816931,-4.7564692886186055
14257,-26.86090149327579,13.104849092494188,-9.450357468706258,14.217230221383288,-5.840950750037031
14286,21.619036763567948,-10.568002050070351,0.4134980538360761,-2.147522221426846,-13.548474477698026
14296,16.05625424797414,-19.885713905033786,0.09276917896190534,-3.49898488044312,-0.9780163587269205
15448,-11.361957861408648,-14.469685961612226,-6.700157869960359,6.461521692023747,4.771754232843
15600,-21.030746569782508,5.820690252881165,-22.201827128065567,11.271334826513348,-7.88421348731308
16029,16.27771519902035,17.699523526333405,-14.848681706239923,7.292928372865094,3.807313980781437
16275,24.41479549831742,-6.161945977810043,12.263244054927855,-13.603963465254466,9.094106525365069
16301,-9.867886253096161,15.443286555914296,11.63740014345006,-6.080953833240902,-4.835469433795193
16666,9.030143112230638,-5.103314217191621,-10.220131704336188,2.365932963799251,-0.8815429015516257
17008,19.828012196440643,18.099225630674958,-4.004180498508542,-7.260912655662624,13.961330035743737
17769,17.31557358125864,19.666756542313568,-18.22263439520758,1.2294991646305016,2.5990646902464456
18554,3.7339437886973066,-0.9742093523354711,-9.428237423562626,5.819577610227845,2.2146519800350517
19309,-12.184887372371309,-16.47533065050369,12.020840342660216,-2.4642618141021972,7.6943806185965276
19460,18.718510684285707,12.172096746759454,-28.19957451880747,1.2544766097754814,4.791484405387488
19707,13.788454052690044,8.944935226174016,18.643289208305507,-0.45940972283177695,-1.1281374208766954
19878,36.05295697885094,4.271928646715806,6.734300779751395,10.654384218760947,-0.4370095905209599
20083,-1.8474840252155131,20.356577159486,-15.497660931115213,-10.940103540508789,0.587185517696287
20748,30.945098787107757,-2.604989759256076,9.8581347574382,-6.667792918231763,10.583220284577568
21009,-1.6440098728035777,-11.974623503131518,-4.066331889671926,0.5897830992307992,-6.161049510088632
22201,32.64012139630256,-13.725181780193811,-1.010075470508346,-9.78118721301379,-4.5037086326635185
22217,4.120566725666399,21.910118159374345,6.808256132066668,-0.0964772424364307,-1.4950380035990771
22386,2.7467203677841954,16.310936695285974,9.596067764866177,-2.8295851603637554,4.424471054725668
22556,-20.110538724869254,-17.76882273832985,-21.879962165537215,-2.324588120406152,-4.634149134647129
25612,-22.307243312724985,6.714365967126348,-10.464826878870173,-1.3095069785316151,-7.3488073279847805
26447,30.00151949210533,-4.586206392552785,-14.549629051705601,16.149684327586602,1.0602895495370148
26808,27.407604903162895,-13.054602214934764,4.536392426651005,-8.613928363121026,-4.886041528090672
27867,-1.6160763290836542,-6.940929372100023,-9.935999983782885,20.36977122643469,2.9089292713992054
31244,-3.9490502443665267,-21.604974308333535,2.9605283334061743,-5.561853405530091,-2.976573375983409
31246,28.650355425729526,-10.066189065791606,-19.270650710280265,-6.624745830666735,-10.980755466515522
31249,-16.381120076522866,6.963129798469755,0.8840046120072407,-5.468197040558644,-7.728553799482614
31252,27.493182871670083,-10.334609989394975,2.06004633077747,-11.103751693685489,1.6191543823535555
31265,-7.517380948938138,19.052563041486533,-3.270250706354677,-10.96690597542292,13.922818585927217
31272,11.523784916808747,25.331452281699665,-1.96325263090879,-5.842431528889353,6.956305564721755
31276,3.9341725520966957,22.585283067945365,2.76760023403452,0.18337052240662255,0.8099222987556031
31283,-14.912767095752617,4.944040672875117,11.851641473349238,4.471908646415383,-13.874458972728378
31289,-38.4353666208646,5.554213449170268,-24.809415868199054,-14.714398874422017,-0.1594465890689478
32045,-12.137885430406179,-10.286960721972234,2.2073870075773576,7.364796622185147,-14.373340249309036
33094,31.484868865760856,-8.12975620802611,-11.322873603096715,-6.0554357432838435,3.974128073118469
60997,-9.423086725051881,-16.149601580025863,5.211141113896252,9.136072689656798,-7.069919556911587
61016,11.380686606677827,7.2701814909203355,-1.4390431447331726,-8.120215036984817,5.165216674158241
61020,-7.273490800945195,15.47541350416954,22.95522591797754,-0.7919462740495812,-14.031653446233753
61138,-15.774359740113363,-10.12146196605874,20.889910860348333,-7.995337652023813,4.129324672522184
61199,-6.104336415551226,2.864752494684695,17.09889843133102,2.9102146201110313,3.0968242966811688
61206,-14.040840147198347,11.488263185450181,11.464784570182445,4.243581681212172,-9.768577418124936
61303,-13.0151295615945,-12.943875468022743,-5.67506829193393,1.2169565126821933,-8.113414618862036
61384,-13.05042338590386,4.360405709088174,14.332305492455918,-9.29500148979556,-7.763884318782429
61814,22.5618843432018,-24.936552966589606,-10.1198470564093,-6.558186629187378,-3.2144895659404003
62003,-16.648554073463707,-16.611375296427926,4.3945182801125116,-1.7848258615066754,7.857853751160742
