CID,ABC,ABCGG,SpAbs_A,SpAD_A,VE3_A,VR1_A,VR2_A,VR3_A,nAromAtom,nAromBond,nAtom,nHeavyAtom,nHetero,nH,nC,nO,ATS0dv,ATS1dv,ATS2dv,ATS3dv,ATS4dv,ATS5dv,ATS6dv,ATS7dv,ATS8dv,ATS0d,ATS1d,ATS2d,ATS3d,ATS4d,ATS5d,ATS6d,ATS7d,ATS8d,ATS0s,ATS1s,ATS2s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,ATS8s,ATS0Z,ATS1Z,ATS2Z,ATS3Z,ATS4Z,ATS5Z,ATS6Z,ATS7Z,ATS8Z,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0se,ATS1se,ATS2se,ATS3se,ATS4se,ATS5se,ATS6se,ATS7se,ATS8se,ATS0pe,ATS1pe,ATS2pe,ATS3pe,ATS4pe,ATS5pe,ATS6pe,ATS7pe,ATS8pe,ATS0are,ATS1are,ATS2are,ATS3are,ATS4are,ATS5are,ATS6are,ATS7are,ATS8are,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,AATS0dv,AATS1dv,AATS2dv,AATS3dv,AATS0d,AATS1d,AATS2d,AATS3d,AATS0s,AATS1s,AATS2s,AATS3s,AATS0Z,AATS1Z,AATS2Z,AATS3Z,AATS0m,AATS1m,AATS2m,AATS3m,AATS0v,AATS1v,AATS2v,AATS3v,AATS0i,AATS1i,AATS2i,AATS3i,ATSC0dv,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC0d,ATSC1d,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC0s,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,ATSC0Z,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0se,ATSC3se,ATSC4se,ATSC5se,ATSC0pe,ATSC2pe,ATSC3pe,ATSC4pe,ATSC5pe,ATSC6pe,ATSC7pe,ATSC8pe,ATSC0are,ATSC2are,ATSC3are,ATSC4are,ATSC5are,ATSC6are,ATSC7are,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC0dv,AATSC1dv,AATSC2dv,AATSC3dv,AATSC0s,AATSC3s,AATSC0Z,AATSC1Z,AATSC2Z,AATSC3Z,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,BCUTdv-1h,BCUTd-1h,BCUTs-1h,BCUTZ-1h,BCUTm-1h,BCUTv-1h,BCUTv-1l,BCUTi-1h,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,LogEE_DzZ,VE1_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,VR3_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,LogEE_Dzm,VE1_Dzm,VE3_Dzm,VR1_Dzm,VR2_Dzm,VR3_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,LogEE_Dzv,VE1_Dzv,VE3_Dzv,VR1_Dzv,VR2_Dzv,VR3_Dzv,SpAbs_Dzse,SpMax_Dzse,SpDiam_Dzse,SpAD_Dzse,SpMAD_Dzse,LogEE_Dzse,VE1_Dzse,VE3_Dzse,VR1_Dzse,VR2_Dzse,VR3_Dzse,SpAbs_Dzpe,SpMax_Dzpe,SpDiam_Dzpe,SpAD_Dzpe,SpMAD_Dzpe,LogEE_Dzpe,VE1_Dzpe,VE3_Dzpe,VR1_Dzpe,VR2_Dzpe,VR3_Dzpe,SpAbs_Dzare,SpMax_Dzare,SpDiam_Dzare,SpAD_Dzare,SpMAD_Dzare,LogEE_Dzare,VE1_Dzare,VE3_Dzare,VR1_Dzare,VR2_Dzare,VR3_Dzare,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,LogEE_Dzp,SM1_Dzp,VE1_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,LogEE_Dzi,VE1_Dzi,VE3_Dzi,VR1_Dzi,VR2_Dzi,VR3_Dzi,BertzCT,nBonds,nBondsO,nBondsS,nBondsD,nBondsA,nBondsM,nBondsKS,nBondsKD,PNSA1,PNSA2,PNSA3,PNSA4,PNSA5,PPSA1,PPSA2,PPSA3,PPSA4,PPSA5,DPSA1,DPSA2,DPSA3,DPSA4,DPSA5,WNSA1,WNSA2,WNSA3,WNSA4,WNSA5,WPSA1,WPSA2,WPSA3,WPSA4,WPSA5,RNCS,RPCS,TASA,TPSA,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,Xc-3d,Xpc-4d,Xpc-5d,Xpc-6d,Xpc-4dv,Xpc-5dv,Xpc-6dv,Xp-0d,Xp-1d,Xp-2d,Xp-3d,Xp-4d,Xp-5d,Xp-6d,Xp-0dv,Xp-1dv,Xp-2dv,Xp-3dv,Xp-4dv,Xp-5dv,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,SpAbs_Dt,SpMax_Dt,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,LogEE_Dt,VE1_Dt,VE3_Dt,VR1_Dt,VR2_Dt,VR3_Dt,DetourIndex,SpAbs_D,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,LogEE_D,VE1_D,VE3_D,VR1_D,VR2_D,VR3_D,NsCH3,NssCH2,NdsCH,NaaCH,NsssCH,NdssC,NaasC,NsOH,NdO,NssO,SsCH3,SdCH2,SssCH2,StCH,SdsCH,SaaCH,SsssCH,StsC,SdssC,SaasC,SsNH2,SaaN,SsOH,SdO,SssO,SaaO,ECIndex,ETA_alpha,ETA_beta,ETA_beta_s,ETA_beta_ns,ETA_eta,ETA_eta_L,ETA_eta_R,ETA_eta_RL,ETA_eta_F,ETA_eta_FL,ETA_dBeta,fragCpx,GeomDiameter,GeomRadius,GRAV,GRAVH,GRAVp,GRAVHp,nHBAcc,nHBDon,IC1,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,FilterItLogS,VMcGowan,Mor01,Mor02,Mor03,Mor04,Mor05,Mor06,Mor07,Mor08,Mor09,Mor11,Mor12,Mor13,Mor14,Mor17,Mor19,Mor01m,Mor02m,Mor03m,Mor05m,Mor07m,Mor01v,Mor02v,Mor03v,Mor05v,Mor07v,Mor01se,Mor02se,Mor03se,Mor04se,Mor05se,Mor06se,Mor07se,Mor08se,Mor09se,Mor11se,Mor12se,Mor13se,Mor14se,Mor17se,Mor19se,Mor01p,Mor02p,Mor03p,Mor04p,Mor05p,Mor07p,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,MID,MID_h,MID_C,MID_N,MID_O,MOMI-X,MOMI-Y,MOMI-Z,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TMPC10,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,piPC9,piPC10,TpiPC10,apol,bpol,nRing,n6Ring,naRing,n6aRing,nARing,nRot,SLogP,SMR,TopoPSA(NO),TopoPSA,GGI1,GGI2,GGI3,Diameter,Radius,Vabc,VAdjMat,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TMWC10,SRW04,SRW05,SRW06,SRW07,SRW08,SRW09,SRW10,TSRW10,MW,AMW,WPath,WPol,Zagreb1,Zagreb2,mZagreb1,mZagreb2
58,-0.8551754259365393,-0.7057187712961849,-0.9310791242987108,-0.9310791242987108,-0.836189335414436,-0.6855261848814316,-0.7290891991524215,-0.855395472695965,-0.52879743110528,-0.5248433035533556,-1.2650234571020256,-0.8473988618760828,1.6735532673242328,-1.3504138831191004,-1.3899839299124461,1.8042758096888463,0.7907004454734874,0.2915643823274305,0.48842239025007117,0.4607042046124831,-0.6623549661822757,-0.6697986884685102,-0.5048406141702244,-0.4820952249864951,-0.37672226157689465,-1.04077723855855,-1.0919808800049982,-1.228670552101222,-1.1748231014387094,-1.1410626802878054,-1.0753128054924508,-0.9332355589056927,-0.7919689490275452,-0.622951772026532,1.9278170696433903,-0.30526138465638175,0.2629884574286358,1.001930659639482,-0.41608198173168703,-0.6958260090311532,-0.8074125708429498,-0.8670162556905131,-0.699443180795378,-0.4762578261503588,-0.9738964006742052,-0.7950308984527614,-0.6082863773055904,-0.8776805674971879,-0.9497551853380186,-0.8892485846736312,-0.7341335352544595,-0.5701169020757619,-0.43924184546475475,-0.8890317585082312,-0.6326248354237307,-0.42255294037412167,-0.8213625062003997,-0.9353307632227175,-0.829521265157154,-0.6824248536215176,-0.5290697325586209,-1.196040061523946,-1.2598581516723961,-1.2255722550968748,-1.140998394434084,-1.0984914961469514,-1.0554263244893562,-0.9457851753377496,-0.7646354515424053,-0.5979092524296827,-1.0907451726157638,-1.2388302193475718,-1.2626492956881397,-1.1267503933573764,-1.1300938709829922,-1.0373386473421473,-1.0269622363224573,-0.8950115714652495,-0.6976157572607059,-1.0370014596254913,-1.2239485373686858,-1.2478173506069306,-1.1150000955481258,-1.1122242104242706,-1.0302726709647976,-1.0260157733873996,-0.8881482303853885,-0.6936196777921287,-1.012466527766758,-1.2137511055693775,-1.2413594264867935,-1.1038050798268138,-1.1062657416445678,-1.0249424913221676,-1.0269325593873857,-0.8901621455477738,-0.6952361146720284,-1.3710344561943935,-1.373226072275251,-1.3479836944935448,-1.2761691987690713,-1.1966799976315372,-1.1073370380807646,-0.970491400469359,-0.7979059129934164,-0.6258466074634235,-1.2323300866368212,-1.2904852455132083,-1.297344862941817,-1.150442378953136,-1.1856811176530497,-1.05887102277623,-1.0209448883597745,-0.9109467149185371,-0.7053409835331919,2.426648889935968,2.004315563403334,2.161249562820276,2.073773163747889,0.4578798968380564,0.2538911149233492,-0.34204930393586913,-0.42234466945147825,3.684240822070228,2.599941741511057,2.804617825095941,4.656394930030715,2.1448354678888193,1.5418387654559864,1.5749495516289986,1.6331507656502324,2.138605033697593,1.5071029385044548,1.5903936461793569,1.7012699443835058,0.5661451687974709,0.4023443492170651,0.23573393793003092,0.04356397407820192,0.6572361689332602,1.1965233780308155,0.46583281675618055,0.8996315654885546,0.4435490570293006,0.5052090630257017,2.4981799040322032,0.786528874996932,-2.535438062680096,-0.7698984667937102,0.8575406379965592,0.09554179527937069,-0.1880705351600879,-0.3779474950186868,-0.2869567120857767,-0.24935317593324446,0.04431380681106308,0.3181918483345262,0.4755647562567791,0.18682868029698868,-0.22407453311614467,-0.3262236271032942,2.0754642595626076,-2.548703655972638,1.8075065928428506,3.1323380196678845,-4.0573690591251435,-2.113789851731511,1.056584050633301,0.2817538899844755,0.04123394761946167,-0.8333419959301097,-0.48402821025389287,1.0485483460498743,1.570304504414887,-1.2715594857276749,-0.7341914238758642,0.5414227443286331,0.1435643533141313,-0.24333298664087452,-0.8886132796240164,-0.47357756947598023,1.0172316012585652,1.5331755607609099,-1.233689209489799,-0.7100169542270987,0.5315309727523323,0.14272579418350248,-0.2452719553411113,-1.4110400799891736,0.4930239449630872,0.3328130179070889,0.7909000897704288,-0.2998846592225084,-0.10005295222291558,0.2745905695469068,0.1157104976173764,-0.2735038964544489,1.333139537797638,2.430859869370188,-3.1008419176962527,-1.6967793284547161,1.0425442521022696,1.7497802328461796,2.4153095602611137,-2.7443451741098333,-1.507213694047475,0.8532231257107494,0.21945252596021697,-0.10075430137970219,1.1790683616443163,1.722200428818648,2.444026134974699,-2.901746687951519,-1.5890492568503076,0.8918469894284684,0.23005136173398708,-1.377843383181327,0.43440354947419446,-0.030152574606021408,0.5048472277537298,0.14039670846466765,0.22840989171179643,0.09267513632646873,0.09334817719045364,-0.27130200004471405,-1.3520646870191004,0.4215439549592489,-0.0855213302422748,0.43418421624339554,0.1603805093028808,0.2964086251050037,0.03677667644189161,0.10522344622987265,-0.25386150017077014,2.3026559759645573,1.942556798535659,4.673412082912094,0.5189607678919896,3.5487526722431775,2.9362347970115397,1.402486499951145,-0.9622770216186164,1.952922967565396,1.9791098497100004,1.4445066900369177,-0.9670338527176572,1.8922078692879931,1.943999342051902,-1.720671759025487,0.17816048686317407,0.17956963784570568,0.8704931099263454,0.6555031556226198,0.30797068369185343,0.6800780133029078,0.14335620651689887,0.14905279990605622,-0.2622329050306878,-0.4730371829853547,0.37134184228661443,-0.7821468373130213,-0.7701528534754783,-0.7537945916292367,-0.7739468260633852,-0.850769543440555,-0.7705929967459806,-0.8547773196788683,-0.8032592748633888,-0.8394850970551923,-0.8560441103977642,-0.792861811132774,-0.7820951703489157,-0.7701364408716223,-0.7538018426824895,-0.7739202930435684,-0.8506805472217787,-0.7705761755965885,-0.8547757810393001,-0.8032599427261653,-0.8394759978116767,-0.8560004525472236,-0.7928453728339571,-0.735846962948097,-0.7542902893648443,-0.7582138351311186,-0.7503587012447526,-0.7654953617779229,-0.7544975020291954,-0.8539927165035246,-0.8033912231034077,-0.8323120006635213,-0.8254339342466948,-0.7825391822649042,-0.7866316450431574,-0.7744678683869629,-0.7583968472492777,-0.7782227288747435,-0.8611045997583249,-0.7749099765095879,-0.8554545941681286,-0.8034910786340871,-0.8389866558581912,-0.854256338704872,-0.7923965132059992,-0.7875820141054487,-0.7748996868403527,-0.7585000309273491,-0.7788150811448646,-0.8625522368708709,-0.7753477253010461,-0.855485331694168,-0.8034850575829314,-0.8391304852313122,-0.8548263562646207,-0.7926177941481355,-0.7894761368560507,-0.7754798762522782,-0.7582049493751974,-0.7797895968311864,-0.8654746625271078,-0.7759435820546412,-0.8555140855276082,-0.8034465981755866,-0.8395024572010868,-0.8565079734911946,-0.793255803245192,-0.6648254735090865,-0.7138080892529942,-0.7285360092234913,-0.7025914435652671,-0.6080191871057272,-0.7139106510461763,-1.7610861721313384,-0.8524229999673103,-0.8030269587336503,-0.8290873323664553,-0.8107287654136576,-0.7777508153151199,-0.7810337814754738,-0.7725354857073808,-0.7588293982868433,-0.7752792353478719,-0.8501767666819628,-0.7729380295275248,-0.8552211479469692,-0.8035195175344342,-0.8383264123062726,-0.8500795474601839,-0.7908407047724241,-0.35631629770464396,-1.317298332423642,-0.9200814822091968,-1.1551572417241862,1.3496315705940216,-0.5248433035533556,-0.18449737131666194,-1.3182801445482735,0.1925066843759244,1.1549502199606023,-1.0813893502347824,-2.406537593054619,-2.9535159846835777,-2.9776852696092435,-1.591476899132606,-0.5343985732499621,0.8891065853852121,0.9018335245631517,0.8669587821376098,-1.862638641974318,-0.03534468477959088,2.0988149861733625,1.9449502928937878,2.3588005423208522,0.014698737762400063,-0.2614276883825272,-1.2360971764501387,-1.8817960291295979,-1.979517708343454,-1.1460234204804949,-0.6293591322427421,-0.09837216381165609,-0.046996608938708086,-0.07842347322784572,-0.3618118759614602,-0.6191642549798367,-2.1413699736493004,3.036555689473264,0.7134260022470629,-0.306752697643612,-0.5872224749267937,-0.7303473312465509,-0.654068789615037,-0.4330556148006931,0.08070490565222346,0.42713256270900946,-0.20749313715944084,-0.44342671286336344,-0.342936122429372,-0.3824496873824547,-0.37174306312262395,-0.6944122107816687,-0.9338385273588422,-0.7140662714727538,-0.5001281708992773,-1.0406962643917546,-1.2324399186025254,-1.0169189892393977,-1.1694182804011315,-1.234044428921016,-1.2241894570453227,-1.044390002641005,-1.0648576372235667,-1.070413803930924,-0.8832299060714652,-0.789346139621084,-1.2068895615503241,-1.1940269828313248,-1.176667214577971,-1.1687878887822665,-1.3248616330302778,-1.2483120534231023,-0.9463631788319192,-0.9467126147247619,-0.9738210762890046,-0.9463631788319193,-1.1542902061288678,-0.9469375215216946,-0.8657006483488139,-0.806840141139387,-0.8079383116115509,-0.7612601588292478,-0.7637886825082159,-0.7578265829947695,-0.7791342496929354,-0.7788526197207123,-0.7907872033460749,-0.7791342496929354,-0.8418339316769957,-0.7791131283797635,-0.8547404255893822,-0.8031979821490128,-0.8205645831896822,-0.791280726353046,-0.7731452119386387,-0.7117370554000187,-0.7242380434742821,-0.5199347255918535,-0.4875816332232007,-0.49644491787275313,1.6979226061486397,-0.47845282848934434,1.42186559207445,2.325378932187561,-0.6076396691630446,-0.8719499998069632,-0.26468329347146846,-0.8459597561078936,-0.07955309723617446,-0.4815209373754553,-0.4808534969144863,-0.30179997861881647,-0.12907259233261295,-2.8754460008952236,-0.4334354991852276,-0.13309515820933313,-0.17917418818834902,1.2359544207424769,2.0931969136530837,-0.6067182658961237,-0.14581349664980156,-0.8618494409025114,-1.0511088475310144,-0.2676429516962225,-0.6866329435541411,0.03704130462281689,-0.9588375084680558,-1.043227336874417,-0.699401432596662,-0.9338385273588422,0.20194915648574133,0.13248170503905957,0.4976002451948945,-0.5249716671671629,-1.17548715106968,-1.0429703500574516,-0.48946450301699657,-0.7031124020467643,-0.5437661005517758,-0.7656005664630509,0.7683195971161054,1.3367810108893603,1.051144983526239,0.3517235801493043,-0.32027516385912236,-0.5295527291932864,-0.5904993205190898,-0.9020662443947868,-0.8378510463740946,-1.0257889800360194,-1.143994126454155,-1.1321247523877904,-1.1064470132462148,-1.823043319133169,-1.641818834453547,-1.4052725968208313,-0.9296290180923111,-0.7658331959242712,-0.7273133769454792,1.8040798845204025,1.3983375688880624,1.2803628940851586,1.0057996278394135,0.9480328006880956,0.9167149252828736,-0.7101042071576424,-0.7573391773972017,-0.7453915493956922,-0.5319940322303278,-0.4599932565115425,-0.4324545880726516,-0.5975941581186811,1.7380100388920205,-1.1772515970493127,-0.9428125921789975,-1.128979300787325,1.0325133078784483,-0.8177714863282609,1.0940902607022207,0.9537672863101759,-0.365769216507967,-1.2844308149282881,-0.6006922894319872,0.6469355611130884,1.3095305332534692,-1.0819490026572944,-0.8812605752136929,1.306149682933595,-1.1070392062465129,-0.7417947757160241,-0.4592063377225554,0.8635082161173049,0.5757086815123408,0.3512259694038112,-0.9511825442396684,-1.2468988676157595,1.2851816045804831,1.195354884145552,-0.3169263744272109,-0.9190840280990419,-1.093568578534454,1.1144548698935441,-0.7847461963151303,0.9124195278047358,0.8768419990120018,-0.16336993689419457,-1.2793967108792499,-0.5380511350811695,0.4700449979813496,1.4053933310962665,-1.0311413554328543,-0.9335223401936464,1.3093871469559404,-1.144498793473875,-0.9903042623432945,-1.3530331151472759,1.154645438486623,-0.8935926643085291,1.390407629703081,-0.6187658678776352,-1.0117915689050925,0.39597344381638233,0.7863148588554054,3.0422969368840236,-0.10271863719276247,-0.21805009675867398,-0.855613380113394,-1.3747638071253878,0.4118330646208288,-0.7388080009518886,-0.6541507944021488,-0.2650014162910856,5.093276252932445,-0.09820399014885677,1.9115094978103455,-0.1887797773528235,-0.39522296053918,-0.8241231244669804,-0.7226878675617557,-0.7482983389274062,-0.2600362415399771,-0.265180182455861,1.3065195750476213,1.1746565818481545,-0.511666728601778,-0.8726414804109734,-0.73317111369882,-0.14676045613046243,-0.11225331376673431,-0.23613539030747405,3.2871051223745615,0.567917275222936,-0.8271794029074312,-1.1138114261586851,-0.4309604842230681,-0.5793497521503305,-0.5891252489225404,-0.9529492868422109,0.8517262817881487,2.11905309848477,-0.6302675321953168,2.08564100839421,1.1651576088821818,-0.5098963693211556,-2.4674817825543314,-0.4641975511755056,-0.9794436968698922,-0.8393358710753668,-0.347080294961095,-0.9166695761196308,1.4810267015061243,-1.3552280724571264,-0.23347551079552908,1.6298886060370406,-0.6798660535932372,-0.694701366189092,-0.4359209516137879,-0.6744356637460247,-0.6208006317213784,-0.8810625644919985,-0.8993191334903516,-0.7193084702022117,-0.549709173992345,-0.404360017855051,-0.3441512932795417,-0.3018880136908457,-0.7183798447366035,-0.23546633344278864,-0.07630768697056149,-0.9802270516307087,-1.657558626574855,-1.3798870172776094,-1.0574532246602315,-0.6969010647993906,-0.5239623718532219,-0.39066144557081306,-0.7553674064990191,-1.3248616330302785,-1.2910662137199076,-0.6994181281288786,-0.6199620481742981,-0.5186647164394701,-0.5134483108390107,-0.3876862148728077,-0.39869804887437726,-1.6905799783961468,-1.2970850269730423,2.275218207757096,2.2123620192260733,0.16489663174020472,0.4092097725874115,-0.39254908699491814,-0.9484100388046222,-1.2220953439817355,-1.0400816339734733,-0.8446894000929375,-0.9200814822091968,-0.6681872048428491,-0.5505562815067203,-0.486310130771724,-0.40734003989395345,-0.37721521810563846,-0.3262605957693995,-0.3099030415873517,-0.27469041516133874,-0.2650524206616642,-0.643383462218086,-0.6024374871480374,-0.28796503322512,-0.36844792157580675,-0.29301378531038735,-0.2288696558481092,-0.2982807375628861,-0.15096622243926272,-0.6131543946953196,-0.7889378440050753,2.0360345809379097,-0.6594885696433379,-0.523936484949404,-0.7855611490723536,-0.7095002641044275,0.15598980242792596,-0.8702633849528715
