CID,nBase,SpDiam_A,VE1_A,VE2_A,VR3_A,nAromBond,nHeavyAtom,nBridgehead,nHetero,nC,nN,ATS0dv,ATS8d,ATS0Z,ATS4Z,ATS8Z,ATS2m,ATS7m,ATS8m,ATS4v,ATS5se,ATS6se,ATS0are,ATS2are,ATS5are,ATS0p,ATS7p,ATS3i,AATS1dv,AATS3dv,AATS1d,AATS2d,AATS3s,AATS0m,AATS3m,AATS1v,AATS3v,AATS3se,AATS0p,AATS2i,ATSC1dv,ATSC3dv,ATSC4d,ATSC7d,ATSC8d,ATSC3s,ATSC4s,ATSC1Z,ATSC7Z,ATSC0m,ATSC6m,ATSC7m,ATSC0v,ATSC2v,ATSC4v,ATSC5v,ATSC8v,ATSC3se,ATSC6se,ATSC3pe,ATSC0are,ATSC2p,ATSC5p,ATSC1i,ATSC7i,AATSC1c,AATSC1d,AATSC0s,AATSC3Z,AATSC3m,AATSC3are,AATSC2p,AATSC0i,MATS2s,MATS2m,MATS1se,MATS2se,MATS2pe,MATS1are,MATS3p,GATS3c,GATS2dv,GATS3dv,GATS2s,GATS3Z,GATS3are,BCUTd-1h,BCUTm-1h,BCUTv-1l,BCUTare-1h,BCUTare-1l,BCUTp-1l,SpMAD_DzZ,VE2_DzZ,SpAbs_Dzm,SpMAD_Dzm,VR3_Dzm,VR3_Dzv,SM1_Dzse,VE3_Dzse,SpMAD_Dzpe,LogEE_Dzpe,SpDiam_Dzare,LogEE_Dzare,VE3_Dzare,VR2_Dzare,VR3_Dzare,SpAbs_Dzp,SpDiam_Dzp,VR3_Dzi,nBondsA,PPSA1,PPSA5,DPSA4,FNSA1,FNSA2,FNSA5,FPSA2,FPSA4,WPSA4,C1SP1,C1SP3,FCSP3,Xch-3dv,Xch-4dv,Xch-5dv,Xch-7dv,Xpc-5dv,Xp-3d,Xp-7d,AXp-0d,Xp-2dv,Xp-6dv,Xp-7dv,Spe,Mm,SpAbs_Dt,SpAD_Dt,VE2_Dt,VR1_Dt,DetourIndex,SpMax_D,NtCH,NaaCH,NaaaC,NssssC,NsNH2,NsOH,NsSH,NssS,StCH,SdsCH,StsC,SdssC,SaaN,SssO,SaaO,SsSH,ETA_beta_ns,ETA_beta_ns_d,AETA_eta_L,ETA_eta_RL,ETA_eta_FL,AETA_eta_FL,ETA_eta_BR,AETA_eta_BR,ETA_dAlpha_A,ETA_epsilon_2,ETA_dEpsilon_B,ETA_dPsi_B,GeomRadius,GeomPetitjeanIndex,IC1,IC2,TIC5,SIC5,BIC0,MIC4,ZMIC2,ZMIC3,Mor04,Mor13,Mor14,Mor17,Mor24,Mor26,Mor28,Mor29,Mor30,Mor01m,Mor12m,Mor15m,Mor29m,Mor32m,Mor01v,Mor12v,Mor21v,Mor22v,Mor05se,Mor09se,Mor13se,Mor15se,Mor19se,Mor29p,PEOE_VSA9,SMR_VSA1,SMR_VSA3,SMR_VSA9,SlogP_VSA6,SlogP_VSA8,SlogP_VSA10,EState_VSA2,EState_VSA4,VSA_EState4,VSA_EState5,AMID,MID_O,MOMI-Y,MPC8,MPC10,piPC2,piPC6,piPC8,piPC10,nRing,n4Ring,n6Ring,n5aRing,n5aHRing,n6aHRing,nARing,n4ARing,n5ARing,n6ARing,n6AHRing,nFRing,n7FRing,n9FRing,n10FRing,n11FRing,nFHRing,n7FHRing,n9FHRing,nFaRing,n10FaRing,n7FARing,n9FARing,n11FARing,n7FAHRing,n9FAHRing,GGI8,GGI9,JGI2,JGI3,JGI6,JGI7,JGI8,JGI10,JGT10,Diameter,Radius,Vabc,MWC05,MWC07,SRW02,SRW05,SRW09,MW
58,-0.1027783064741297,-0.0574168539760598,-0.9494121963775102,0.5955112060755954,-0.8553954726959646,-0.5248433035533556,-0.8473988618760828,-0.1830792329571167,1.6735532673242328,-1.389983929912446,-0.2357765558301097,0.7907004454734874,-0.622951772026532,-0.4762578261503588,-0.8776805674971879,-0.5701169020757619,-0.6326248354237305,-0.6824248536215175,-0.529069732558621,-1.098491496146951,-1.037338647342147,-1.026962236322457,-1.012466527766758,-1.241359426486793,-1.024942491322168,-1.3710344561943937,-0.7979059129934165,-1.150442378953136,2.004315563403334,2.073773163747889,0.2538911149233492,-0.3420493039358691,4.656394930030718,2.138605033697593,1.701269944383507,0.4023443492170687,0.0435639740782019,2.315570836052001,-0.4590788991304999,0.4658328167561807,0.5052090630257017,0.786528874996932,0.3181918483345262,-0.2240745331161446,-0.3262236271032942,3.132338019667885,-4.0573690591251435,-0.4840282102538925,0.1435643533141312,-0.8886132796240164,0.5315309727523324,0.1427257941835024,-1.4110400799891736,0.3328130179070889,-0.2998846592225084,-0.1000529522229156,-0.2735038964544489,2.430859869370188,0.9478593350047784,2.4153095602611137,1.1790683616443165,-0.0301525746060214,0.2284098917117963,0.4215439549592488,0.1052234462298726,-2.837060542160101,0.3286137894331751,3.5487526722431775,1.9791098497100004,1.9439993420519013,2.5527118007735217,-0.8234053901517491,-0.5777535202340324,1.0728281095723171,1.593520497477977,-1.3894004848610737,1.398498122253932,1.636646330536989,-1.324754036515977,0.1846465662543179,-1.2675044626857228,-2.451388555946132,-0.458482640653459,-0.7678805957160002,-1.4097389165999574,-0.99289561720182,0.3079706836918516,0.1490527999060561,-0.4730371829853544,0.5576333524875561,0.7833121539778674,-0.5658776891746067,-0.8507695434405561,0.6903461440797855,-0.782095170348916,-0.8506805472217789,-0.7928453728339562,-0.7825391822649032,1.7642656399259506,-0.803491078634087,-0.8625522368708707,-0.7753477253010459,-0.7582049493751973,-0.775943582054641,-0.8034465981755867,-0.8565079734911952,-0.793255803245192,-0.6648254735090869,-0.7285360092234916,-0.7908407047724235,-0.5248433035533556,-1.591476899132606,0.8669587821376098,1.944950292893788,2.428395603931479,-2.270158163789663,-3.352102850347846,-0.0753713623076684,1.8368381243931384,-0.046996608938708,-0.0794440711998564,-0.7303473312465509,-0.5459873252001054,-0.1154908242091019,-0.1303116619935201,-0.2044913014428345,-0.2950370805559968,-0.3824496873824547,-0.5001281708992773,-0.7902656238272796,1.3560454600411989,-1.224189457045323,-0.816099469161216,-0.6486328641464967,-1.176667214577971,2.0349275527723423,-0.9463631788319196,-0.9463631788319192,0.6797234646255714,-0.8079383116115507,-0.7578265829947695,-0.7788526197207126,-0.0794440711998564,-0.4875816332232007,-0.0968435002488318,-0.2905966228090911,-0.1331559103228268,1.42186559207445,-0.0837707816583391,-0.0968435002488318,-0.0795530972361744,-0.4815209373754553,-0.1290725923326129,-2.8754460008952236,-0.179174188188349,-0.6067182658961237,-0.1458134966498015,-0.0837699688001003,0.0370413046228168,-0.2704789011395015,-0.9755248949876524,-0.9338385273588422,0.1324817050390595,0.769697084521028,0.2889471117523608,0.9104145440601744,-0.1152673579745736,2.4877866701031963,-0.6993368198221597,-0.1269602923554224,-1.0429703500574516,-1.15760327615785,1.051144983526239,0.3517235801493043,-1.1064470132462148,0.5276563777308497,2.1115464655595604,0.9480328006880956,-0.7453915493956922,-0.5319940322303278,-0.817771486328261,-1.0819490026572944,-0.8812605752136933,1.3061496829335948,-0.5817797338393498,-1.306739695215797,1.2952384682769378,0.5996809643535599,-1.0884421574940857,-0.7417947757160256,0.7773510904889525,-0.1737448411477605,0.0632856969094539,1.3570019987624065,-0.9511825442396692,0.8415093015580608,0.9021597795410172,-0.2728070024678393,0.9124195278047358,-0.5380511350811694,-1.0311413554328543,0.4733294101351434,-1.144498793473875,0.4322579230044409,-0.7388080009518886,1.9115094978103455,-0.1887797773528235,-0.2600362415399771,-0.73317111369882,-0.1467604561304624,-0.1122533137667343,0.567917275222936,-1.1138114261586851,-0.5098963693211556,-2.4674817825543314,-1.1707172163482211,1.6298886060370406,-0.6947013661890921,-0.404360017855051,-0.3018880136908457,-0.2354663334427886,-1.3798870172776094,-0.6969010647993906,-0.390661445570813,-0.6994181281288786,-0.0837707816583391,-0.6199620481742981,-0.1331559103228268,-0.1331559103228268,-0.1996373523761726,-0.3876862148728077,-0.0837707816583391,-0.2227243846952651,-0.2728240170611812,-0.0968435002488318,-0.2509242175696937,-0.1693335026669206,-0.0837707816583391,-0.0837707816583391,-0.0837707816583391,-0.1461243072430449,-0.0591312395989082,-0.0837707816583391,-0.1027783064741297,-0.0837707816583391,-0.1693335026669206,-0.0837707816583391,-0.0837707816583391,-0.0591312395989082,-0.0837707816583391,-0.431421659310736,-0.2995405799483939,2.18550803848275,-0.0728485141417984,-0.760139106325326,-0.5649708949052431,-0.4426682058449442,-0.2859818859007384,0.8678418218181929,-0.9484100388046222,-1.2220953439817357,-1.0400816339734733,-0.4073400398939534,-0.3262605957693995,-0.8668138278105854,-0.28796503322512,-0.2982807375628861,-0.7889378440050753
126,-0.1027783064741297,0.6682583279620163,0.0467885888822407,0.0541966772354889,-0.027019373820866,1.4441766718690376,-0.1945036313836379,-0.1830792329571167,0.6384028627508389,-0.4000946299499844,-0.2357765558301097,0.8761928061971035,-0.622951772026532,-0.1213968497149842,-0.5309980926448602,-0.5701169020757619,-0.0762335490741911,-0.6532616424330189,-0.529069732558621,-0.7474664193379678,-0.9606954413025351,-0.9751945143004044,-0.8667787809975972,-1.0741787962558262,-0.9531074035905523,-0.6407217018346616,-0.7562906504282234,-1.0118377898818436,1.9552183811148416,1.8753198931182335,1.6670951785120984,1.7426733886897336,1.357178475413169,2.0127539210592307,1.5818180052504085,2.3009961629347586,1.5166491644835296,0.8328929212579527,1.809858170015067,-2.2336461168004473,-1.2181792336848918,-0.0091949091749351,0.58042227364973,0.1407334500710545,-0.3262236271032942,-0.0478187569535169,-0.7571645608376485,-0.2129227833860174,0.1159290024052255,-0.9513116078185252,-0.1163529381908065,0.1231501959975624,-1.0228447967714431,-0.0392276090895721,0.1945090358489183,0.7779717629807317,-0.2735038964544489,-0.134930016020951,1.7754205827808174,-0.0095846306979638,0.3734239627767999,0.1013138918323011,0.5026731308877561,1.604314771347855,0.388067971913931,-1.032311572753987,-0.2017405422076043,1.539308807996273,-0.436559680197165,-0.4576339995052856,-0.1405016003300654,-0.3567102065861042,1.1742968315746365,-0.8207020233823389,-0.7678378379094158,-1.1118845389165566,-0.6782784065839305,-0.7317101184785584,-1.2799819051376082,-1.2382319877510943,-0.6966106676431767,-0.5076847472441743,-0.6052806398124629,0.0480285065041564,-0.1108997942489588,-0.5570950753677415,0.1695378091945513,0.1473404779936835,-0.4720880014462704,0.508606554565366,-1.3198748844483974,-0.5076632869127328,-0.8133317955319197,-0.0449943327072982,-0.587585653353837,-0.8133612301783797,0.0437313897093714,0.0614504658190125,0.7056207984712866,-0.0374439606885244,-0.8235981172881625,-0.5871677699883546,-0.5872200069299036,-0.5871562438846456,-0.0367491760928948,0.1774398915020792,0.0427854978314171,-0.5386542321811181,-0.5710980535975421,0.0463750670627617,1.4441766718690376,-1.4347151802207134,0.7063926574823374,1.2353428329024498,2.504149141897408,-1.8475913197401737,-1.4721582247547953,-0.4183416995738426,0.7331111103047839,-0.2354089896986024,-0.0794440711998564,-1.4953461782091793,-2.2052223630760097,-0.1154908242091019,-0.1303116619935201,-0.2044913014428345,-0.145643990844533,-0.272534580890705,0.2693976309740304,-0.3871826223335873,-0.7797582972221986,-0.7081968952694715,-0.5259234372706859,-0.5727393766793106,-0.959973845494439,2.330045087100811,-0.034942060371667,-0.0349420603716664,-0.0045678594368267,-0.2016148100346786,-0.2173706770553953,-0.4108402676089529,-0.0794440711998564,1.4163085536483448,-0.0968435002488318,-0.2905966228090911,-0.1331559103228268,1.42186559207445,-0.0837707816583391,-0.0968435002488318,-0.0795530972361744,-0.0435110258700152,-0.1290725923326129,-0.1723273581835486,-0.179174188188349,-0.6067182658961237,-0.1458134966498015,-0.0837699688001003,1.6981123088022625,2.3171025864283967,-1.808841774074424,-0.1629016322737931,1.4521355394807276,1.8996264020892164,-0.070974013467275,0.0141286691286716,-0.1152673579745736,0.6460865517924925,2.93383983608531,-0.1269602923554224,-0.5559146354123154,-0.1373919188666066,0.9384331519276672,0.7080194962718444,-0.6903353603120808,1.7027002415205372,1.0770464335804293,1.6147290304222637,-0.5441094883894296,-0.4571258601607795,-0.4812767785406419,-1.5510025290578466,-1.0901764033556318,1.2801491736259567,-0.8023707238634264,-1.9531249401289228,1.6850782400902002,0.8769063269518351,-1.2932958250787434,-0.4002885578459839,1.696163127345912,1.5121325304614397,0.5274792553732409,-0.26250010464933,-0.658256517202857,1.4991029139745438,0.2370262873416077,-0.4331948422542575,0.7449460166115474,-0.8429129537566697,-1.5612774927842896,1.360247968078404,-1.383317972250097,1.1191369144938574,-0.7388080009518886,0.8361061562564169,-0.1887797773528235,1.777979361958486,1.0454219770394344,-0.1467604561304624,-0.1122533137667343,0.4266778896493711,-0.307272331359007,-0.0557806798535504,-0.0618239498653857,0.831045127163566,0.7142775643766909,-0.4209982189835883,-0.404360017855051,-0.3018880136908457,0.8813837092508421,1.2814035959492374,-0.6969010647993906,-0.390661445570813,0.7551688484869776,-0.0837707816583391,1.1773016672400811,-0.1331559103228268,-0.1331559103228268,-0.1996373523761726,-0.3876862148728077,-0.0837707816583391,-0.2227243846952651,-0.2728240170611812,-0.0968435002488318,-0.2509242175696937,-0.1693335026669206,-0.0837707816583391,-0.0837707816583391,-0.0837707816583391,-0.1461243072430449,-0.0591312395989082,-0.0837707816583391,-0.1027783064741297,-0.0837707816583391,-0.1693335026669206,-0.0837707816583391,-0.0837707816583391,-0.0591312395989082,-0.0837707816583391,-0.431421659310736,-0.2995405799483939,0.141090082933831,-0.5792777042449913,-0.760139106325326,-0.5649708949052431,-0.4426682058449442,-0.2859818859007384,0.5028579422915724,-0.1933651535426898,-0.4426700912644952,-0.7420781106253307,0.4376629066164282,0.4800864610784927,0.1526062841304729,-0.28796503322512,-0.2982807375628861,-0.3104957919200131
176,-0.1027783064741297,-1.7072954614863909,-2.2757677935984195,2.6883229882163917,-2.444754686890579,-0.5248433035533556,-1.82674170761475,-0.1830792329571167,0.6384028627508389,-2.0499101298874205,-0.2357765558301097,-0.4061926046571374,-0.622951772026532,-1.5892308886067608,-1.5452287371596487,-0.5701169020757619,-1.51835443622586,-0.6824248536215175,-0.529069732558621,-1.547163176471208,-1.4040109190922123,-1.1335933562041791,-1.784163315653252,-1.84126769809842,-1.4063644363884795,-2.043358429230856,-0.7979059129934165,-1.6421404568374751,1.525033545825193,-1.0518658486691843,-1.5455302082797169,-1.0842451837171003,3.0170796535123543,1.9341123580612312,-1.2024432213626552,-0.7789034971363537,-1.362432642218309,4.317314509289841,-1.3030522357485963,1.8679421847402335,-0.397031455911353,-1.322386893228935,0.5180336261014301,-0.2240745331161446,-0.3262236271032942,-3.9743958422160497,1.142647477365445,-0.5082220510254422,0.1435643533141312,-1.6678163938821295,-0.0289670672665246,0.1427257941835024,-1.964630034113684,0.332177618486721,0.7705843450202174,0.05503642022501,-0.2735038964544489,-2.798605157755094,0.2279400247425284,-2.663438766621898,0.1409766540419098,0.0899475734879678,-0.0179189707313556,0.1603566612463408,0.1052234462298726,-4.8196600613410965,-2.432405491922255,3.5488665872894134,-7.020637075160833,-6.865761068318686,-9.396078560277028,-1.5555097268359677,-1.836369684437572,2.70761745401243,2.265507581089679,-2.6836846220766213,2.440002044377367,2.6439118429842434,-2.4506358196775695,1.0237166384794094,0.7520463073780688,-1.0756632840416247,3.031600531641041,-1.3917702815037425,4.231065083341202,3.142205902959304,0.1175072710264179,0.148777137484588,-0.4726177658107579,0.548931744646361,1.67170810178322,-0.5550328948421864,-1.6315645857502592,2.7313684542851338,-1.196662170175936,-1.6314334407629243,-2.4809697787375744,-2.509390973241723,0.7056207984712866,-2.5002411059264036,-1.6460704883568813,-1.193046506660677,-1.16616565818781,-1.192185746248405,-2.5006314438840076,-2.054933775848433,-2.478087617586271,-1.1466951815627282,-1.1087587618092454,-2.484478003592452,-0.5248433035533556,-1.8692767589124328,0.4295664663381301,1.2761692568145,1.62044491844269,-0.6114573052382903,-4.2382165892916515,-0.6770346924901735,3.05560468092763,-0.6167456217995866,-0.0794440711998564,-0.7303473312465509,-0.5459873252001054,-0.1154908242091019,-0.1303116619935201,-0.2044913014428345,-0.2950370805559968,-0.4791524034234869,-1.973457622175114,-0.7902656238272796,2.649145061211355,-1.6870313319186077,-0.816099469161216,-0.6486328641464967,-1.8427033656328176,1.6805205784950237,-1.3061873991649795,-1.3061873991649793,2.745293848234578,-1.4946492798042952,-0.93021338057888,-1.247687165107211,-0.0794440711998564,-0.4875816332232007,-0.0968435002488318,-0.2905966228090911,-0.1331559103228268,1.42186559207445,-0.0837707816583391,-0.0968435002488318,-0.0795530972361744,-0.4815209373754553,-0.1290725923326129,-1.2547775376898926,-0.179174188188349,-0.6067182658961237,-0.1458134966498015,-0.0837699688001003,-0.4612799966310167,-0.2704789011395015,-1.4663836158330863,-1.9092857336473024,-0.3897168546435074,1.038324896054725,-0.0242881217505167,1.6927170398889515,-0.1152673579745736,3.125298249518438,-0.6993368198221597,-0.1269602923554224,-2.105314379260489,1.2022751869160735,0.5333491103599408,-1.0814037701647934,-1.6396120684721367,0.0447875774917623,3.7051546658050327,-0.399789409397378,-1.2813235449357117,-1.1954859905237358,-0.9751567980660504,-1.1767752591790996,-1.2303927399031331,1.5051604128339098,-0.6255540641055841,-0.3723687285592609,1.6514291816699385,0.9492414145187904,-1.1637505854064831,-1.2379749297287004,0.6878662972393075,-0.5108799835569078,0.5896277731425885,1.2057285100476447,-1.2372098698256122,1.0056869225499936,1.8600800649024656,-0.7216233946418534,1.5898753865899804,-0.2938130987945548,-1.1372499201882933,0.4483442432710318,-1.2861673216053382,0.8889940012798762,-0.7388080009518886,0.8361061562564169,-0.1887797773528235,-0.2600362415399771,-0.73317111369882,-0.1467604561304624,-0.1122533137667343,-0.7829834786346991,-0.2254687385797784,-0.5098963693211556,-1.1406331355286865,-2.437347137796498,0.5758071848508453,-0.865171681759801,-0.404360017855051,-0.3018880136908457,-1.4669820731602472,-1.3798870172776094,-0.6969010647993906,-0.390661445570813,-0.6994181281288786,-0.0837707816583391,-0.6199620481742981,-0.1331559103228268,-0.1331559103228268,-0.1996373523761726,-0.3876862148728077,-0.0837707816583391,-0.2227243846952651,-0.2728240170611812,-0.0968435002488318,-0.2509242175696937,-0.1693335026669206,-0.0837707816583391,-0.0837707816583391,-0.0837707816583391,-0.1461243072430449,-0.0591312395989082,-0.0837707816583391,-0.1027783064741297,-0.0837707816583391,-0.1693335026669206,-0.0837707816583391,-0.0837707816583391,-0.0591312395989082,-0.0837707816583391,-0.431421659310736,-0.2995405799483939,-1.979047056153938,-1.5921360844513768,-0.760139106325326,-0.5649708949052431,-0.4426682058449442,-0.2859818859007384,0.6568162970632908,-1.7034549240665544,-2.0015205966989753,-1.8735577692697256,-2.272481343210557,-2.1623854969610403,-2.52973418988599,-0.28796503322512,-0.2982807375628861,-1.7936634122728174
179,-0.1027783064741297,-0.3293582493888029,-1.3273139831209395,1.1283549969457007,-1.31759366860157,-0.5248433035533556,-1.1738464771223054,-0.1830792329571167,0.6384028627508389,-1.389983929912446,-0.2357765558301097,-0.1924617028480972,-0.622951772026532,-0.9762892020365684,-1.1727294822651264,-0.5701169020757619,-0.9093942982353556,-0.6824248536215175,-0.529069732558621,-1.141713706453115,-1.021985919409958,-1.1335933562041791,-1.070069221489334,-1.1291668697093198,-1.0454490475085287,-1.347771303669538,-0.7979059129934165,-1.0349334390311111,0.3488592888041649,0.1202487809872182,-0.5732350092506683,-0.5583068446646666,2.7462056700533126,0.5835415454725333,0.362568043777274,-0.5906534653885257,-0.3232840892241748,2.0368526812456835,-0.9020461525608738,0.8789162504775594,-0.1167663804573305,-0.9705915004393836,0.8751074676463055,-0.2240745331161446,-0.3262236271032942,-0.062229040424863,-1.8750805729453088,-0.6333881456292798,0.1435643533141312,-0.915331887970966,-0.0289670672665246,0.1427257941835024,-1.2554189560631264,0.4594659695315268,-0.3177449565922991,0.9864451712521034,-0.2735038964544489,-0.1403631625496659,0.2279400247425284,-0.3800379345221772,0.5281020756951319,0.0638347609159457,0.6362233561964377,0.3270798781064122,0.1052234462298726,-0.5027037577071582,-0.1860281762840142,1.923477886860763,-1.071686378234373,-1.0776521727960109,-0.45827818543869,-0.4344593190190615,-1.0410980023926697,-0.2426799400973683,1.0617437849701168,-1.038271728425732,-0.2452354813580975,0.3019693642643419,-1.0624032154010865,-0.4504947922556118,0.1984235131344944,-0.5673552836733275,1.4671483298675223,0.1165714853511949,1.0693350539386068,0.9733792425721094,0.2901069446193458,0.1473593552141965,-0.4720990053563902,0.5112792144634668,0.7787705049390024,-0.5113214771122168,-1.015842529774864,1.207678572896563,-0.9147347002802982,-1.0158131013246563,-1.2389113797555913,-1.234700351174103,0.7056207984712866,-1.267697523574904,-1.0273853477730943,-0.9146630108117106,-0.9036523864849288,-0.9142371240639964,-1.2676398807836944,-1.1756787923653162,-1.2388811165995135,-0.8677438665949895,-0.8792944802309525,-1.2375568702342026,-0.5248433035533556,-1.3032245082905365,-0.2809904125402293,0.2069092095274125,1.2730812097144817,-0.3906406052775411,-1.205646520835568,-0.6235326109331087,0.6621246955090118,-0.6686685256964391,-0.0794440711998564,0.0346515157160772,0.2836301937378467,-0.1154908242091019,-0.1303116619935201,-0.2044913014428345,-0.2950370805559968,-0.4791524034234869,-0.871092131267591,-0.7902656238272796,1.8492364048194991,-1.0558309581632692,-0.816099469161216,-0.6486328641464967,-1.12725494989384,0.4396212880187896,-1.0918569876030746,-1.0918569876030746,1.1942604174749505,-1.053927591943113,-0.8370313278307122,-0.9684244157177576,-0.0794440711998564,-0.4875816332232007,-0.0968435002488318,-0.2905966228090911,-0.1331559103228268,1.42186559207445,-0.0837707816583391,-0.0968435002488318,-0.0795530972361744,-0.4815209373754553,-0.1290725923326129,-0.4128718425182914,-0.179174188188349,-0.6067182658961237,-0.1458134966498015,-0.0837699688001003,-0.4612799966310167,-0.2704789011395015,-0.6173109931273586,-1.2960939852784052,-0.3489656016689205,0.2553681041756845,0.5209500960537299,1.6738345641503591,-0.1152673579745736,1.637771230882871,-0.6993368198221597,-0.1269602923554224,-1.126719675396618,-0.8833934289422436,0.5292519439270933,0.2542070994137225,-1.047539910301591,0.2097288460710559,1.4889887127521817,-0.1235823742464925,-1.024096539494223,-0.8770350471454577,-1.1319320427977724,-0.569885187603062,-0.8619751143842411,0.9759211105545574,-1.1440089963379425,-0.9586791502750146,1.4194834019171776,0.460260504766597,-0.48287464277121,-0.9321786874446631,0.5875651147917562,0.1439613247997612,-0.0989653449895587,-0.0791347686600855,-0.9687519105935676,0.5975817871596225,0.5159614382434825,-0.6899979182655442,1.43605300655067,0.0413753582785742,-0.4709803538615146,1.132845975880838,-1.042358161779915,0.3286312371502564,-0.7388080009518886,0.8361061562564169,-0.1887797773528235,-0.2600362415399771,-0.73317111369882,-0.1467604561304624,-0.1122533137667343,0.4337751258859957,-1.1138114261586851,-0.5098963693211556,-0.4513611110997793,-1.568914176213544,0.6233984635382464,-0.7306431038379307,-0.404360017855051,-0.3018880136908457,-0.7465915463776579,-1.3798870172776094,-0.6969010647993906,-0.390661445570813,-0.6994181281288786,-0.0837707816583391,-0.6199620481742981,-0.1331559103228268,-0.1331559103228268,-0.1996373523761726,-0.3876862148728077,-0.0837707816583391,-0.2227243846952651,-0.2728240170611812,-0.0968435002488318,-0.2509242175696937,-0.1693335026669206,-0.0837707816583391,-0.0837707816583391,-0.0837707816583391,-0.1461243072430449,-0.0591312395989082,-0.0837707816583391,-0.1027783064741297,-0.0837707816583391,-0.1693335026669206,-0.0837707816583391,-0.0837707816583391,-0.0591312395989082,-0.0837707816583391,-0.431421659310736,-0.2995405799483939,1.907871032173638,-1.5921360844513768,-0.760139106325326,-0.5649708949052431,-0.4426682058449442,-0.2859818859007384,0.958044889262446,-1.3259324814355882,-1.2220953439817357,-1.1659602894648675,-0.7513125714165837,-0.650801482773697,-1.3155699569570158,-0.28796503322512,-0.2982807375628861,-1.1232662356998784
