SpAbs_A,SpMax_A,SpDiam_A,SpAD_A,SpMAD_A,LogEE_A,VE1_A,VE2_A,VE3_A,VR1_A,VR2_A,VR3_A,nAtom,nHeavyAtom,nH,nC,ATS0dv,ATS1dv,ATS0d,ATS1d,ATS2d,ATS3d,ATS0s,ATS1s,ATS2s,ATS3s,ATS0Z,ATS1Z,ATS2Z,ATS3Z,ATS0m,ATS1m,ATS2m,ATS3m,ATS0v,ATS1v,ATS2v,ATS3v,ATS0se,ATS1se,ATS2se,ATS3se,ATS0pe,ATS1pe,ATS2pe,ATS3pe,ATS0are,ATS1are,ATS2are,ATS3are,ATS0p,ATS1p,ATS2p,ATS3p,ATS0i,ATS1i,ATS2i,ATS3i,AATS0dv,AATS1dv,AATS0d,AATS1d,AATS2d,AATS3d,AATS0s,AATS1s,AATS2s,AATS3s,AATS0Z,AATS1Z,AATS2Z,AATS3Z,AATS0m,AATS1m,AATS2m,AATS3m,AATS0v,AATS1v,AATS2v,AATS3v,AATS0se,AATS1se,AATS2se,AATS3se,AATS0pe,AATS1pe,AATS2pe,AATS3pe,AATS0are,AATS1are,AATS2are,AATS3are,AATS0p,AATS1p,AATS2p,AATS3p,AATS0i,AATS1i,AATS2i,AATS3i,ATSC0c,ATSC1c,ATSC2c,ATSC0dv,ATSC1dv,ATSC3dv,ATSC0s,ATSC1s,ATSC2s,ATSC3s,ATSC0Z,ATSC2Z,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC0v,ATSC1v,ATSC2v,ATSC0se,ATSC1se,ATSC2se,ATSC3se,ATSC0pe,ATSC1pe,ATSC2pe,ATSC3pe,ATSC0are,ATSC1are,ATSC2are,ATSC3are,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,AATSC0c,AATSC1c,AATSC2c,AATSC0dv,AATSC1dv,AATSC3dv,AATSC0s,AATSC1s,AATSC2s,AATSC3s,AATSC0Z,AATSC2Z,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC0v,AATSC1v,AATSC2v,AATSC0se,AATSC1se,AATSC2se,AATSC3se,AATSC0pe,AATSC1pe,AATSC2pe,AATSC3pe,AATSC0are,AATSC1are,AATSC2are,AATSC3are,AATSC0p,AATSC1p,AATSC2p,AATSC3p,AATSC0i,AATSC1i,AATSC2i,AATSC3i,MATS1c,MATS2c,MATS1dv,MATS3dv,MATS1s,MATS2s,MATS3s,MATS2Z,MATS1m,MATS2m,MATS3m,MATS1v,MATS2v,MATS1se,MATS2se,MATS3se,MATS1pe,MATS2pe,MATS3pe,MATS1are,MATS2are,MATS3are,MATS1p,MATS2p,MATS3p,MATS1i,MATS2i,MATS3i,GATS1c,GATS2c,GATS3c,GATS1dv,GATS2dv,GATS1s,GATS2s,GATS1Z,GATS2Z,GATS1m,GATS2m,GATS1v,GATS2v,GATS1se,GATS2se,GATS1pe,GATS2pe,GATS1are,GATS2are,GATS1p,GATS2p,GATS1i,GATS2i,BCUTc-1h,BCUTc-1l,BCUTdv-1h,BCUTdv-1l,BCUTd-1h,BCUTd-1l,BCUTs-1h,BCUTs-1l,BCUTZ-1h,BCUTZ-1l,BCUTm-1h,BCUTm-1l,BCUTv-1h,BCUTv-1l,BCUTse-1h,BCUTse-1l,BCUTpe-1h,BCUTpe-1l,BCUTare-1h,BCUTare-1l,BCUTp-1h,BCUTp-1l,BCUTi-1h,BCUTi-1l,BalabanJ,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,LogEE_DzZ,VE1_DzZ,VE2_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,VR3_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,LogEE_Dzm,VE1_Dzm,VE2_Dzm,VE3_Dzm,VR1_Dzm,VR2_Dzm,VR3_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,LogEE_Dzv,VE1_Dzv,VE2_Dzv,VE3_Dzv,VR1_Dzv,VR2_Dzv,VR3_Dzv,SpAbs_Dzse,SpMax_Dzse,SpDiam_Dzse,SpAD_Dzse,SpMAD_Dzse,LogEE_Dzse,VE1_Dzse,VE2_Dzse,VE3_Dzse,VR1_Dzse,VR2_Dzse,VR3_Dzse,SpAbs_Dzpe,SpMax_Dzpe,SpDiam_Dzpe,SpAD_Dzpe,SpMAD_Dzpe,LogEE_Dzpe,VE1_Dzpe,VE2_Dzpe,VE3_Dzpe,VR1_Dzpe,VR2_Dzpe,VR3_Dzpe,SpAbs_Dzare,SpMax_Dzare,SpDiam_Dzare,SpAD_Dzare,SpMAD_Dzare,LogEE_Dzare,VE1_Dzare,VE2_Dzare,VE3_Dzare,VR1_Dzare,VR2_Dzare,VR3_Dzare,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,LogEE_Dzp,VE1_Dzp,VE2_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,LogEE_Dzi,VE1_Dzi,VE2_Dzi,VE3_Dzi,VR1_Dzi,VR2_Dzi,VR3_Dzi,BertzCT,nBonds,nBondsO,nBondsS,nBondsKS,PNSA1,PNSA2,PNSA3,PNSA4,PNSA5,PPSA1,PPSA2,PPSA3,PPSA4,PPSA5,DPSA1,DPSA2,DPSA3,DPSA4,DPSA5,FNSA1,FNSA2,FNSA3,FNSA4,FNSA5,FPSA1,FPSA2,FPSA3,FPSA4,FPSA5,WNSA1,WNSA2,WNSA3,WNSA4,WNSA5,WPSA1,WPSA2,WPSA3,WPSA4,WPSA5,RNCG,RPCG,TASA,RASA,Xp-0d,Xp-1d,AXp-0d,AXp-1d,Xp-0dv,Xp-1dv,AXp-0dv,AXp-1dv,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,SpAbs_D,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,LogEE_D,VE1_D,VE2_D,VE3_D,VR1_D,VR2_D,VR3_D,ECIndex,ETA_alpha,AETA_alpha,ETA_beta,AETA_beta,ETA_beta_s,AETA_beta_s,ETA_eta,AETA_eta,ETA_eta_L,AETA_eta_L,ETA_eta_R,AETA_eta_R,ETA_eta_RL,AETA_eta_RL,ETA_epsilon_1,ETA_epsilon_2,ETA_epsilon_3,ETA_epsilon_4,ETA_epsilon_5,ETA_psi_1,fragCpx,GeomDiameter,GeomRadius,GeomShapeIndex,GeomPetitjeanIndex,GRAV,GRAVH,GRAVp,GRAVHp,IC0,IC1,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,BIC0,BIC1,BIC2,BIC3,BIC4,BIC5,CIC0,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,FilterItLogS,VMcGowan,LabuteASA,MID,AMID,MID_C,AMID_C,MOMI-X,MOMI-Y,MOMI-Z,PBF,TMPC10,piPC1,TpiPC10,apol,bpol,SLogP,SMR,Diameter,Radius,Vabc,VAdjMat,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TMWC10,SRW02,SRW04,SRW06,SRW08,SRW10,TSRW10,MW,AMW,WPath,Zagreb1,Zagreb2,mZagreb1,mZagreb2
-0.8424363100505828,-0.00020743201337613791,0.03700406738784416,-0.8424363100505828,-0.7872176153935039,-0.6362769033699059,-0.8054149836466087,0.4040608801610947,-0.6608501419914711,-0.6683595237811274,-0.7042940505026238,-0.6879773811814107,-1.210948133379469,-0.7559592286001797,-1.328060705238706,-1.296457811202277,0.9057509937776083,0.3940983711084276,-0.9445020689384205,-1.0063021105659826,-1.1424847668185931,-1.1156672182294074,2.095071174203901,-0.2193748455205971,0.34016273483122933,1.049411181220614,-0.38756838984641656,-0.8796933058980829,-0.6991842389243079,-0.5331029032905215,-0.34905073562465344,-0.7918642901292062,-0.5376735383876224,-0.3523543120943661,-1.1040583860426056,-1.171164884774702,-1.136069616588292,-1.06300324674521,-1.0377544439463977,-1.175081967881963,-1.2079898031404803,-1.0838350493495947,-0.9811578006108134,-1.1581368029299286,-1.1896864921760548,-1.066928565120703,-0.95791436346568,-1.1487186391791668,-1.1839904560587837,-1.0563864247495853,-1.280303099566781,-1.2888696365173014,-1.269240727329537,-1.205097373493483,-1.18540555823259,-1.231160452585566,-1.2509018609928562,-1.121153845296038,2.554393346983802,2.1122100245455666,0.5394040535209456,0.3288419955670278,-0.2510067739896276,-0.3368852628681588,3.8285905956613395,2.610456459972157,3.0507238185814307,5.051863090545167,2.29645707513965,1.6623662815450886,1.6415740002543548,1.6993009131314392,2.289384289684779,1.6225382556340597,1.654371162009197,1.767409079022785,0.6628672434775944,0.4878373931414125,0.31817560015361124,0.138498467539693,3.034234400268449,2.439892812144903,1.9021759200332133,2.512615426126536,2.95028623050561,2.436274083686072,1.934848398606246,2.252522971600614,2.9858784105114107,2.4356583912792558,1.950842562715817,2.395777320256158,-0.35813221247117855,-0.5946478259036604,-0.44266962329080933,-0.6959439142521928,0.560842637140719,1.0564218918433297,0.36778227084829274,0.7802327126356714,1.8511063507873802,-1.9142672730833643,-0.6804920429222039,0.5456521455743047,0.581546025854879,0.7493494561649279,2.197136001539415,-2.7004400708763345,1.8216967006066633,3.493357955577045,-0.7848270736126287,1.0782491473052151,-0.8371786773501906,-0.45718693979032415,1.0464019629373167,1.4870607056471559,-1.3353421610124019,0.526427954223913,0.34782683632940814,1.4371768332959995,-2.016007751631262,1.6130372119956928,2.7185269435082207,1.1536784166570242,-1.8649840645122768,1.7814059653189858,2.5764423971886394,1.2891398188902254,-1.903636683267346,1.7524544356904923,2.659238098155945,-1.2999937258557654,0.46126914727468604,-0.023724706875999445,0.49024916623659914,-1.263546252824774,0.43202107156515407,-0.09073453957854634,0.4299998608528264,2.9002778873453394,-2.8971022580713846,-0.8500459928134992,2.4131794957921646,2.0412700071662058,0.47024768138101825,3.6069361247317855,-2.5775676521661794,2.9159412946776233,3.0666622710093967,1.5478820645308202,2.030788439797524,1.5911166978400109,-0.8529874554858237,1.972823365770763,1.811161339562258,-1.5552109155708624,0.23196909121143702,0.23790045937116294,2.722010864682196,-2.12641698172876,2.771665176630807,2.732884674072769,2.6896790187409203,-2.1601232889134434,2.9778385019917373,2.5839905301087893,2.699123638306215,-2.170271387461454,2.936612993818234,2.6489432309924563,-0.7280928786437333,0.2624961580052683,-0.7962032404828436,0.22084188112476408,-0.4331783843961717,0.2383510029981026,-1.0006640828389217,0.11294749431964425,-1.164210967356945,-0.10445146791960272,0.708855730968228,0.6921854891325179,-0.36705711080332326,1.0299398366189858,2.0335583978109106,1.6802582706507874,-0.6731817463721752,1.6554330364640555,1.656075430005157,0.17949088951805414,0.2245382575484786,-1.3724087898522952,1.34946622964603,2.195171232616108,-1.2659028003220205,1.592669219958979,2.0468160494124743,-1.291438225252642,1.5096627612355031,2.0978192123465083,0.24837560316843763,-0.9249604738938663,0.13527980771242895,0.23538355698878594,-1.0456370033137685,0.05926015629981651,0.874507942215713,-0.6301999704061394,-1.1848032363163357,-1.210093814797385,-2.3674814394107537,-0.3356082025308981,-0.7144910350030749,-1.4302245435930585,-2.0538971872506595,-1.4391901309333652,-2.029684306567115,-0.8231348289316897,-0.3139215892013605,-0.2590102782721694,-1.2060693546502266,-0.6113075062768555,-1.6350101648421478,-0.46919371449245356,-1.4696462256915603,-0.11716458195785397,0.6800267523014114,-0.09641980775796219,0.7162034183890107,2.012930110897675,-0.01329863634124244,0.6385218436417894,-0.2650821868524371,0.3460777791054894,-0.18489576562488874,0.6601587015510517,0.563914883170281,0.16987883746524254,0.7368222521743648,0.1750875777822919,0.7962427434616499,-0.2460052917588253,-0.4750029388796597,0.5662457421893089,0.590868777555875,0.5664003824931971,0.5886192697915876,0.5494603952281746,0.6244451488100076,-0.3872065803845042,-0.5586869875422247,0.40079702007406287,0.5444910314694664,1.4614793047591643,-0.7512768679196945,-0.7388842385968815,-0.7269090993987569,-0.7427273294874049,-0.8204937529611797,-0.7398975049733288,-0.7297735543632902,0.47674853538424844,-0.6352564019504987,-0.7702568215032671,-0.7014556241871738,-0.6034758360037201,-0.7512195219174487,-0.7388626177091829,-0.726911980782445,-0.7426958579432476,-0.8204001075691044,-0.7398752089354019,-0.72977301173724,0.4767370898649874,-0.6352579231779646,-0.7702488560829933,-0.7014185993999752,-0.6034617005218341,-0.6991898724720168,-0.718150541915707,-0.7267503534175113,-0.7143158072291019,-0.7300340853024889,-0.7187167553239555,-0.7280022273363648,0.4770156119059677,-0.6349226919777432,-0.7643335557404027,-0.6772821582312607,-0.5958332292624203,-0.7551398244915825,-0.7426277541202209,-0.7309758556416772,-0.7464365425764736,-0.8293227906604512,-0.7436453096802725,-0.7303228963178843,0.47629829967973275,-0.6354335811980021,-0.7698151262069367,-0.7000893155129071,-0.6031327804091066,-0.756168327597024,-0.7431342418731933,-0.7311518114538053,-0.7470964959179552,-0.8308915415982882,-0.7441616421713179,-0.7303437251077908,0.47645080839655424,-0.6354161576876125,-0.7699296289907943,-0.7005638566796412,-0.6033210940793042,-0.7582952757045708,-0.7439308435829842,-0.731047868391378,-0.7482753113524174,-0.8341045951968169,-0.7449836687303104,-0.7303306457877455,0.47697158865429967,-0.635339713912171,-0.7702483130186906,-0.701989695433798,-0.6038763528207539,-0.6250143547996251,-0.6757176550648422,-0.6955653693716393,-0.6645350191678002,-0.5732236737709894,-0.6760332569034359,-0.7255669568128217,0.48031756553915683,-0.6340290632420693,-0.7619218564980184,-0.66646737090309,-0.5928041946466638,-0.7492453390022271,-0.7404329698725836,-0.7312828139333046,-0.7432477165715026,-0.8188729377393198,-0.7413836981788924,-0.7301957844429153,0.4754651955027854,-0.6355298999112307,-0.7691555498054776,-0.6964730940453333,-0.6018013748347212,-0.2802286497588026,-1.25332768379441,-0.8217641924154536,-1.1360355657097412,-1.2755039075384877,1.258081730748098,-1.2215696527600897,-2.731331185241671,-3.0608032611540428,-3.1560302419948205,-1.5393955593862676,-0.48190128558600986,0.912472298128264,1.00609216809121,0.9585009430959193,-1.8519767302678312,0.049147207225588095,2.348066993609766,2.047759404906213,2.4880678776713068,2.4889700983804377,-2.3687081948836024,-3.2195718888838085,-3.551971553313968,-3.431635319497935,-2.4889700983804377,0.006398639764204729,1.7738543650631708,1.8202173120364884,1.878711287858564,0.10416292262633842,-0.37305780303773284,-1.5600927128799087,-2.022240599691733,-2.1817785188658205,-1.0950551506846495,-0.5924438525816214,-0.04222346758370275,0.04033734375054093,0.01152510646065843,-0.03225780852678522,1.0508852116569896,-2.0101303000426376,-3.431597165127129,-0.6109499520133324,-0.8467379041909416,1.1548981313599784,0.08609075806049472,-1.086734048768363,-1.1645229713552046,-1.719777925636806,-1.187920235636466,-0.8015710595924285,-0.7030627526570252,-1.127872009246471,-1.1401523320543907,-1.1212161486467496,-1.1139209476325698,-1.249463300191038,-1.1979590643154558,2.1808338778955063,2.1493817478925563,0.9902050177997365,3.0217407795917732,2.901785562711654,2.9492035950823507,-0.229232521862971,0.5614731004516049,-0.7365397778548259,-0.7360950765613161,-0.7530111212695317,-0.7365397778548258,-0.7782844057921454,-0.7368453913044075,-0.7282662733295215,0.47749339718400835,-0.6347918951229568,-0.7529623690982159,-0.6453460163131046,-0.5871537786424201,-0.8227900524217446,-0.9548743891207186,-2.2197313756992028,-0.17090301319506973,0.6216747431722359,-0.5880070769765156,0.5441939301330075,-0.9231312359689022,-1.129443016842404,-1.0185892895402109,-1.056532787663652,-0.6316731761632595,-0.17212581019606346,-0.846737904190942,-1.3886157546166333,2.83372091755656,2.4149173755660507,-0.7036805118204477,3.5065929343433138,2.079201685209465,-2.098764028137585,-0.5038446671353395,-0.7591438722894682,-0.9681790001379056,0.5501038630818289,0.5634801866266115,-0.4032790569650641,-0.6237200986574177,-0.44095376086671806,-0.6671865038340404,2.0359341566359057,1.1164401198723164,0.37755779103412024,-0.2846715525354999,-0.4923029569919993,-0.5564814559416227,-0.8468022733337418,-0.7497610110122173,-0.9951920966651696,-1.136756949951463,-1.1290250017600607,-1.102551956368612,2.0988503220026495,1.7473496288057013,1.4214990824022395,0.7943040775504364,0.5960430317290728,0.5485735766161769,1.9425312706008313,1.731359158403887,1.357981146996258,0.7409957568312113,0.5368328754491706,0.48256163062486956,-1.7198663425970666,1.8661833539154469,1.4378166620645572,1.324743777299711,1.0643190151734647,1.0152670224978797,0.9891418327540148,-0.6190894544084415,-0.6593596074635667,-0.6421045865765405,-0.43277934860454914,-0.3638043807105378,-0.3354845377996724,-0.5343776753008127,1.6851182000747678,-1.1042390811850895,-0.9210075948465211,-0.8225236797063854,-0.9828022039755278,-1.2633904456013807,-2.142596292719978,-0.6235258802006219,-0.6306385931135555,-0.4512996516325877,-0.13412513040665858,-0.700242753456427,-0.37909153405804763,-0.631573287816898,-1.2494633001910376,-1.2534118658510878,-1.6443804428519189,-1.2063330867758422,-0.901142925173467,-1.1792481036902833,-0.9694627406202575,-0.6385087035980923,-0.8217641924154536,-0.46810814922043004,-0.36118982535666283,-0.2992942568564917,-0.2329500184784612,-0.20508874364974475,-0.1636239220841088,-0.14876393748140196,-0.120585042671557,-0.11188811975072434,-0.4695428183159348,-0.6759296901141001,-0.3983595947393352,-0.1919518191087473,-0.07773667744993723,-0.016406361682566664,-0.4809726825117464,-0.7026695162577672,2.150480509719554,-0.6374012242470791,-0.6878316893045935,-0.6234298142933935,0.21088320661237692,-0.8123466013583216
