PC1,PC2,PC3
-21.285909303535174,3.72675440730622,-3.2896566199342656
-19.24986679174807,9.735918156079626,-12.0151249536882
-9.52640870346862,19.643080219049647,10.923683595881938
-9.887869041777067,18.324792683967004,6.150371069010135
-13.436621114404154,-5.647442097617989,-2.641467734900971
-24.032116803768403,27.092703772322274,-5.1316076437637355
-8.164461700304168,17.475315881277215,-1.6185432222723526
-13.887539787875404,16.274465155480385,6.427206665749761
-19.75209640516368,8.047632701848228,-8.940117804694914
-16.047534507446194,25.530778140826524,-11.157788586464635
-12.742432698377725,11.505707244097902,4.85903255794035
-10.84868591586639,24.778499205609467,5.128253298077305
-7.195202487857862,-9.635263085049873,-7.407187884959626
0.15677508686704836,15.835520618967132,-10.429631328547266
-14.74049229051956,4.290579980406618,-0.0379614286384833
-8.88376654342144,-10.033279029516406,-10.650596171174385
-8.153768687707522,-0.753979178574266,-5.177690547732662
-15.878573078740052,-18.304535234774775,-8.064971165041595
-14.848496539529455,-9.024410107150999,-15.032602799832135
-15.30386255257658,-5.622746344636188,-2.7230387511487377
3.873576304628956,-2.904251314633115,-18.591371853919906
0.3726212503054004,14.616376264982271,-8.033142168574853
-19.069991674513485,8.391906298662436,-4.281021548737102
-19.676203884383458,18.165796076310063,5.421471659900421
-22.07738580938059,1.9866126551191383,-3.7064103133470803
-7.457684980585256,20.61811595992982,12.241779153592994
13.46404075464193,3.814674654861741,-2.7604659403849277
-2.6330426362964743,-2.223713022797598,20.400442009182445
2.4830167580480684,2.69297414529655,23.20119766120723
-2.29689612397895,-10.887741610613572,8.456723882114243
24.208342761461704,-4.009225906444326,0.9329195526893613
0.6935123431114575,14.225252504448722,-4.79268394263668
22.47173715339553,-2.997643121716147,-4.7553960525671295
21.231348872109713,-25.979162913131542,-4.7872866912374485
4.3311066671328895,22.132443910438496,8.916651454436247
7.0995925213000515,17.459288290367176,7.60072282183605
-4.249064590592801,1.674951583170733,2.3160158376028264
16.24036453970018,13.839236983446787,-3.025049042039664
20.06728100143859,14.436150769385169,-3.02710718305491
-10.886751341630953,-14.253680554369287,-1.1269242629076062
-30.528220077732403,10.325129541673471,-3.28172444278776
-16.978653439099556,-15.305317318613742,5.6173758646772205
3.780016519684085,17.698832332789365,19.888941589909336
12.695355400311941,-0.925405827038005,4.9430216686969395
23.353394680915414,9.637905751611038,-6.398872146745676
31.866979141265855,2.080775036726109,-7.848492682115669
27.966850641762242,15.869645755421246,8.336008976237034
18.037139211275093,23.860693237882703,4.237183278754604
10.600812822556327,26.248552047426262,1.6850605789386583
-3.1052284949817075,-10.95932335363718,13.11452964359227
2.1118844960105156,-30.925110779025985,4.440603818111657
9.225463619654658,-20.91730365826925,7.488355032287625
-10.221204120661996,-9.350326850859336,3.003364319795808
22.34426549529169,1.1469567504097455,-14.23652621688335
3.4789213951514255,6.526757952932631,11.706702594374145
-15.872094132539285,-25.82198648121538,-4.960416919899822
21.98149119107049,15.515209733057125,3.6265545006617663
27.36841743586035,8.285802621044281,-4.73617796392971
30.84715415257579,-0.2868437081647898,-14.342358825602906
-9.204014274154867,8.66806582280901,8.483010032694756
-17.671207503066984,-20.42370140049429,-12.590583437617008
-16.744896223582725,-18.80404937230271,-11.830071339210228
12.883146940885782,-22.163624789619803,2.5983777456997768
2.459862405083523,2.0005518747958573,-17.473549676907517
-17.335684861131046,-13.681349838758631,0.8333632997262603
-8.235807573287529,-3.672988421995368,6.305796184609124
10.942635910763318,4.592381829551177,23.271612626092423
7.126943368216063,10.75021832773676,22.195599965147604
-3.5072454971827884,12.765303411484258,-5.765259964599735
21.284524132764187,18.654448254220984,-0.8421859063191666
10.410957860336154,16.019063399092467,13.356125389367739
14.526204744986654,16.931538195271276,3.164157759451217
-6.733837556102028,6.667523809235206,7.232135562217486
-3.7353052291784046,28.170869852088266,-8.805985766056525
-8.815445852858112,12.613305282532815,-7.064848353027705
9.044027009757636,13.572924102992275,-21.381785308562236
-12.681585280466422,8.750762673989609,8.360713739950565
-24.635624159183568,0.11181147128805442,-8.382790458502724
-31.17541145943278,-5.848033620905583,-14.087600435970439
-22.474357249513556,12.711545373085611,1.1668860452650147
-28.846562294180035,17.015326961110635,-3.657547487511012
-24.38220075777978,9.486415941766758,2.9596126127702074
-25.62301980461616,-8.91402270882201,-11.315212941326212
-23.944800655727676,-2.938157560870786,-4.762893145087296
-16.213933577316983,-5.768789944976229,-13.472456278438086
-34.23119807397973,6.7606364595485795,-11.665136640142316
5.91247847584709,22.39390791894201,11.1637149274877
-12.641871525272647,-16.377472540063064,-7.460021257919134
-29.654363327956847,10.136757426942346,-13.993002750721944
-13.638924089956857,3.0879225604523928,-13.142094230473452
-4.039156110975056,-1.7027894490068776,-3.6398068558617043
-16.281493063782417,-15.77476196036208,-10.315452802777683
1.3124251486520728,-2.2035300198221948,-21.609612053493066
6.121151571143313,2.4458742758523537,-21.93266753099534
-15.926318898235941,1.768833109576361,-18.20033631783087
34.94464603192078,-8.313703087650701,3.824722571586319
28.481460214371214,-10.877714414115395,7.77844578025401
34.63838406372107,6.052115244769584,9.027858807063136
-0.045315323069497496,4.726622124808101,4.828689038736687
-25.585315884983824,13.497739182877506,-8.300369990385951
21.706615531807486,-11.247981540214209,-3.334868120912562
12.884545381421436,-15.958802473500539,0.5500417229303498
-10.574310261295611,-14.336076195920999,-5.146479591254128
3.9597434745605207,-0.7254989428635537,1.047183668246849
-11.202119283847676,12.104719193323966,1.768517916610967
-14.968112069384395,18.82251704337735,2.59246293710964
-21.39333298429371,8.92568778732171,-22.03048929279813
22.2089480305223,-3.1117374711526304,-10.187967592883433
-4.543490454360615,-12.923028253606848,-5.540609893211728
14.219768641649082,17.98855924354911,-11.958641910115565
26.323391557311254,-8.287388078671382,12.267881807061451
-7.713172155042605,12.648938373610916,10.015148031489536
9.213016521036783,-4.0370516168145345,-10.125966584876124
9.148817893258546,-6.628850138846915,-11.503626172252265
20.422584488330454,18.106363533943185,2.539349381393739
-1.4052732898894815,-22.623845390241048,-2.802102814858817
15.224558581526694,19.75060450135139,-14.067102861594039
-6.371530176679371,-7.012840494158996,-2.165299113235682
11.060132011511358,12.821885537385086,15.72781737857688
11.95566858669935,6.959411344624268,7.66985502480361
10.114228453592375,5.8592681528827875,12.704709550481674
12.795075421907196,1.6576769519283738,6.502382379014564
3.730005368513724,1.899445902870084,-7.311419289558681
-11.527787386505782,-13.70394839174704,13.560474269508767
15.600460952871476,12.812573184553193,-21.910732634333307
16.169670847303095,7.133474160509966,15.161290878261735
34.87281613797023,4.803992442238502,6.0274675014410475
-0.5950518926020225,18.228321080339878,-15.1091008770306
32.100486555013504,-4.478563942128526,9.643995990643916
-1.3438483245448805,-11.739243452620158,-4.0624736049645715
11.50510786664661,0.20883391989289773,2.755054242298231
29.673537542914342,-11.35447143356087,-0.9629095558807036
