CID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
7406,28.566031819740534,-3.4243360446783977,-15.142878160562235,-5.715155004428369,5.851842362194981,6.04483671585471,-1.605907031788455,0.3937281842060938,-4.978209649161959,2.493678296048363,-3.9003915076421865,3.6941693496502577,-6.9119962073686425,1.558978150322615,1.7169390742136688,0.8419385042831617,1.0088596128509013,-5.045166269892546,11.113969672827555,-2.356948789316102
7410,38.5476797472725,-1.4626146914881308,-4.056861660940039,12.091296512902124,1.5311311425943854,3.954687603324357,-4.098969653127222,-2.576324992795614,2.296363756819406,3.2132464092552793,-1.2260397254607753,1.105674919753233,6.049384712141921,-2.658202141217196,0.6143868144855741,-0.6392476337772613,1.602359055241142,1.1386690276755294,-0.47017490027431874,1.7209620157183323
7460,0.17705902918878588,30.235183683548637,9.501429357025962,-13.627477980388658,2.296195761581275,4.453944701813581,3.643453317877715,3.6055887951967898,-4.076110091991786,1.757102878621334,-4.949910254380066,2.924081146693061,3.6106000628108568,0.6118699913059674,-1.550178662645435,2.8114206230439986,1.7587116248300092,-2.6452324841081083,0.7400291584108315,-1.878440457781392
7500,19.491498196831273,1.6409511747919212,-1.9023329595212621,-4.189354344165791,4.378762924871843,2.2696402053668003,-0.4907669814350341,-4.175749864433482,-5.495696462026696,0.7315738255741588,0.49297855445093597,2.3641662715664973,1.3433706073083285,-0.10742803195104793,1.2986114914021738,1.4033822431767464,0.6884068151672521,-0.17579022634753472,4.646989455987053,0.6967463714536001
7507,8.63886087551911,-8.645561077701556,20.005557876375434,-3.469710694990507,-6.606045619584923,2.155588625207096,-7.819403541783851,-9.322268418449935,-5.96800152942493,-5.464304513035459,-5.669458460327017,-3.811321813670472,7.69038562532753,-1.4909144826273608,2.4440316647209652,-0.44374834076441394,-7.303815765173245,5.252218586519296,2.436177582772271,7.349050778548121
7559,11.999885963871012,-14.393507316464056,-6.90752611244619,8.700209996031717,-2.8312132711380578,3.718704783329912,-1.6762504662899853,15.227350747263655,7.983907270039313,2.4676176606800677,-3.510883423415984,8.46832427132182,-3.902812368079651,-7.608114568093961,-10.942656722246891,1.555519681370008,5.121501583116609,5.2502647739125,-5.882458700416071,2.173536610390535
7581,9.621942139570017,9.95411730543537,5.594727938892694,-4.511518902446029,7.881211459201967,4.965565040706246,-4.686685286460625,-8.063281499320114,4.108984234897859,2.1400704135484814,5.736152370997036,5.968884535974653,-7.603536841634531,4.230747165528115,-4.714763571279744,-5.857280086459724,4.669704214302305,0.3268578546883084,1.2176599087398199,-2.046828402940131
7583,-4.386926450168438,-4.107724091291056,-6.213927410967871,-2.5508318651342297,14.463144271756562,-6.108829268796396,4.348307806024301,2.3591516587974954,-6.95322108465431,8.310207576786997,-8.159481944808594,9.568260924493243,-0.35069991953726215,-8.331983307475896,-10.543706277088477,-4.176926495206227,-13.439717414476927,9.038598468645713,-12.13851735885241,-3.211763947413681
7668,20.474240654844905,11.479482285071603,-10.100675422401645,-1.19069592834093,11.31398827772595,1.9510515596874929,-1.7461059656047944,-6.791641601654425,-3.5777386293146574,3.5881009490402302,-2.015916355830231,-0.702214490500987,-10.57291029368458,-2.0828320218386263,2.7409866826882787,3.5515615113667303,-1.6711521234349884,-7.342564965083636,12.666912898714521,1.090509611272059
7705,3.8048466186244165,-0.6425289221963211,-19.427117716164343,-1.3371925865391538,7.649959743159944,6.947166817124853,-5.430045060632834,-4.735815739671923,-9.282790215140102,5.1510200637733075,-3.261197854989159,-2.0865095669986395,-16.430231025105563,-0.6481499851399776,6.962203277628955,2.7133505569911582,-0.030737459209690596,-7.021229583699161,14.030575798786874,-1.9788869919987369
7725,17.62297790054077,-26.698089732670226,-3.7255581449639505,3.6663910149270698,12.903395857524199,0.5317615131339147,3.1548611462621943,-5.137381533206247,-5.293399164257398,2.198533325588924,0.35172747792112313,4.264485128693267,6.747693808966822,0.9434836271950973,1.7644049432130182,1.4057684197435432,2.065636711339753,-1.0812940102587283,4.083675224152387,3.744466488042038
7749,-1.4032848132325166,1.9892869768869705,14.28249554660657,-8.06495295356787,-5.328944416109994,-4.791229480339136,-3.6504277537548386,-2.6955854315379053,-1.7122278504579944,-0.5471284086860517,2.0618938220764234,1.2008711458832864,-3.979550186074003,-0.11952586529300831,0.9592596122828259,4.290016749418278,-3.563123112495491,0.40194110933979205,0.462893800143303,-2.1295238263241933
7761,-2.359600679657341,11.232748727772922,14.155435203753772,-1.4498886490029133,5.544879211637712,-7.898831495827083,-5.269566861611592,-4.634923063694446,2.0985727933499914,-0.36289804306709067,4.276492846424191,-2.3682120164238976,-1.654205381983925,-0.7640787898062239,1.8730673255373476,3.3263802220023764,-0.28669093085405045,-1.1382359774709896,-3.314007434105537,4.64200319409144
7762,13.454646706902182,13.574093669646226,14.367828879622138,1.427847949962713,-9.491969653740222,-2.269677556078827,4.117577652181174,3.179334869860041,-5.478148102926004,0.578329758787731,1.114042080455507,-2.6361296728193717,-3.7526918982568027,0.4481468399603637,3.0160810964039833,-0.7264412717582269,-0.8364249385624589,-2.4225912282783266,-0.4357075053343964,-1.5968817417454917
7765,15.839511003541642,-1.31359120749771,13.158864913433181,-16.315099007157713,-12.877223990159925,-4.922500828204392,0.8735876440541058,-0.9743371089241231,-6.3339127892255345,0.1655565380142923,4.44447704920798,-1.577961102045632,-5.247838519915207,1.453970472086781,-3.6676725643142785,1.790647518747688,-1.077695440033076,4.645403256647284,-0.33826934972464845,2.2284294574655346
7770,5.430733499450473,25.9531181476123,-0.38601547117602275,3.7685684152893746,-8.327047280432806,5.004752286770239,3.8960687985269713,1.7392126632102483,-0.5212997240646471,-3.5210515365664206,8.125662821232469,-2.9477079791365335,-8.818767982352304,-1.222817035962297,2.038691284179941,-3.2858916092666464,-2.326510426252051,-0.23464179631122814,0.10307068893035101,-6.453743034493576
7792,-19.667776701062788,-2.463931773095059,-24.590864778737682,-2.1061039206763974,0.3361348063581439,1.949148341891183,-1.1682617377476032,4.599882850087018,-0.9842925032301253,-2.5373393612731197,-10.53115790426103,2.83214871533641,6.546910807346525,6.771654321156146,3.2661414557875106,-1.6379935698249704,-6.756394940337139,1.6396094922111017,-1.7026325186259483,-10.64228649950418
7795,-8.907087033868391,14.224450189932227,-8.086415718263344,-8.747531473048328,-4.474424847788516,-0.5097791190291836,1.966377391188474,4.4559799039723,-6.835430003573929,0.5915766615210505,-6.2668147683177295,2.286230492700721,-0.9614096123155362,2.1066546252112675,4.544025896292984,-0.6743129519571739,-5.393190792524348,-1.0339787360742525,-1.1703754940208004,-2.0624695617831827
