,SpAbs_A,SpMax_A,SpDiam_A,SpAD_A,SpMAD_A,LogEE_A,VE1_A,VE2_A,VE3_A,VR1_A,VR2_A,VR3_A,nAtom,nHeavyAtom,nH,nC,ATS0dv,ATS1dv,ATS0d,ATS1d,ATS2d,ATS3d,ATS0s,ATS1s,ATS2s,ATS3s,ATS0Z,ATS1Z,ATS2Z,ATS3Z,ATS0m,ATS1m,ATS2m,ATS3m,ATS0v,ATS1v,ATS2v,ATS3v,ATS0se,ATS1se,ATS2se,ATS3se,ATS0pe,ATS1pe,ATS2pe,ATS3pe,ATS0are,ATS1are,ATS2are,ATS3are,ATS0p,ATS1p,ATS2p,ATS3p,ATS0i,ATS1i,ATS2i,ATS3i,AATS0dv,AATS1dv,AATS0d,AATS1d,AATS2d,AATS3d,AATS0s,AATS1s,AATS2s,AATS3s,AATS0Z,AATS1Z,AATS2Z,AATS3Z,AATS0m,AATS1m,AATS2m,AATS3m,AATS0v,AATS1v,AATS2v,AATS3v,AATS0se,AATS1se,AATS2se,AATS3se,AATS0pe,AATS1pe,AATS2pe,AATS3pe,AATS0are,AATS1are,AATS2are,AATS3are,AATS0p,AATS1p,AATS2p,AATS3p,AATS0i,AATS1i,AATS2i,AATS3i,ATSC0c,ATSC1c,ATSC2c,ATSC0dv,ATSC1dv,ATSC3dv,ATSC0s,ATSC1s,ATSC2s,ATSC3s,ATSC0Z,ATSC2Z,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC0v,ATSC1v,ATSC2v,ATSC0se,ATSC1se,ATSC2se,ATSC3se,ATSC0pe,ATSC1pe,ATSC2pe,ATSC3pe,ATSC0are,ATSC1are,ATSC2are,ATSC3are,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,AATSC0c,AATSC1c,AATSC2c,AATSC0dv,AATSC1dv,AATSC3dv,AATSC0s,AATSC1s,AATSC2s,AATSC3s,AATSC0Z,AATSC2Z,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC0v,AATSC1v,AATSC2v,AATSC0se,AATSC1se,AATSC2se,AATSC3se,AATSC0pe,AATSC1pe,AATSC2pe,AATSC3pe,AATSC0are,AATSC1are,AATSC2are,AATSC3are,AATSC0p,AATSC1p,AATSC2p,AATSC3p,AATSC0i,AATSC1i,AATSC2i,AATSC3i,MATS1c,MATS2c,MATS1dv,MATS3dv,MATS1s,MATS2s,MATS3s,MATS2Z,MATS1m,MATS2m,MATS3m,MATS1v,MATS2v,MATS1se,MATS2se,MATS3se,MATS1pe,MATS2pe,MATS3pe,MATS1are,MATS2are,MATS3are,MATS1p,MATS2p,MATS3p,MATS1i,MATS2i,MATS3i,GATS1c,GATS2c,GATS3c,GATS1dv,GATS2dv,GATS1s,GATS2s,GATS1Z,GATS2Z,GATS1m,GATS2m,GATS1v,GATS2v,GATS1se,GATS2se,GATS1pe,GATS2pe,GATS1are,GATS2are,GATS1p,GATS2p,GATS1i,GATS2i,BCUTc-1h,BCUTc-1l,BCUTdv-1h,BCUTdv-1l,BCUTd-1h,BCUTd-1l,BCUTs-1h,BCUTs-1l,BCUTZ-1h,BCUTZ-1l,BCUTm-1h,BCUTm-1l,BCUTv-1h,BCUTv-1l,BCUTse-1h,BCUTse-1l,BCUTpe-1h,BCUTpe-1l,BCUTare-1h,BCUTare-1l,BCUTp-1h,BCUTp-1l,BCUTi-1h,BCUTi-1l,BalabanJ,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,LogEE_DzZ,VE1_DzZ,VE2_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,VR3_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,LogEE_Dzm,VE1_Dzm,VE2_Dzm,VE3_Dzm,VR1_Dzm,VR2_Dzm,VR3_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,LogEE_Dzv,VE1_Dzv,VE2_Dzv,VE3_Dzv,VR1_Dzv,VR2_Dzv,VR3_Dzv,SpAbs_Dzse,SpMax_Dzse,SpDiam_Dzse,SpAD_Dzse,SpMAD_Dzse,LogEE_Dzse,VE1_Dzse,VE2_Dzse,VE3_Dzse,VR1_Dzse,VR2_Dzse,VR3_Dzse,SpAbs_Dzpe,SpMax_Dzpe,SpDiam_Dzpe,SpAD_Dzpe,SpMAD_Dzpe,LogEE_Dzpe,VE1_Dzpe,VE2_Dzpe,VE3_Dzpe,VR1_Dzpe,VR2_Dzpe,VR3_Dzpe,SpAbs_Dzare,SpMax_Dzare,SpDiam_Dzare,SpAD_Dzare,SpMAD_Dzare,LogEE_Dzare,VE1_Dzare,VE2_Dzare,VE3_Dzare,VR1_Dzare,VR2_Dzare,VR3_Dzare,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,LogEE_Dzp,VE1_Dzp,VE2_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,LogEE_Dzi,VE1_Dzi,VE2_Dzi,VE3_Dzi,VR1_Dzi,VR2_Dzi,VR3_Dzi,BertzCT,nBonds,nBondsO,nBondsS,nBondsKS,PNSA1,PNSA2,PNSA3,PNSA4,PNSA5,PPSA1,PPSA2,PPSA3,PPSA4,PPSA5,DPSA1,DPSA2,DPSA3,DPSA4,DPSA5,FNSA1,FNSA2,FNSA3,FNSA4,FNSA5,FPSA1,FPSA2,FPSA3,FPSA4,FPSA5,WNSA1,WNSA2,WNSA3,WNSA4,WNSA5,WPSA1,WPSA2,WPSA3,WPSA4,WPSA5,RNCG,RPCG,TASA,RASA,Xp-0d,Xp-1d,AXp-0d,AXp-1d,Xp-0dv,Xp-1dv,AXp-0dv,AXp-1dv,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,SpAbs_D,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,LogEE_D,VE1_D,VE2_D,VE3_D,VR1_D,VR2_D,VR3_D,ECIndex,ETA_alpha,AETA_alpha,ETA_beta,AETA_beta,ETA_beta_s,AETA_beta_s,ETA_eta,AETA_eta,ETA_eta_L,AETA_eta_L,ETA_eta_R,AETA_eta_R,ETA_eta_RL,AETA_eta_RL,ETA_epsilon_1,ETA_epsilon_2,ETA_epsilon_3,ETA_epsilon_4,ETA_epsilon_5,ETA_psi_1,fragCpx,GeomDiameter,GeomRadius,GeomShapeIndex,GeomPetitjeanIndex,GRAV,GRAVH,GRAVp,GRAVHp,IC0,IC1,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,BIC0,BIC1,BIC2,BIC3,BIC4,BIC5,CIC0,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,FilterItLogS,VMcGowan,LabuteASA,MID,AMID,MID_C,AMID_C,MOMI-X,MOMI-Y,MOMI-Z,PBF,TMPC10,piPC1,TpiPC10,apol,bpol,SLogP,SMR,Diameter,Radius,Vabc,VAdjMat,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TMWC10,SRW02,SRW04,SRW06,SRW08,SRW10,TSRW10,MW,AMW,WPath,Zagreb1,Zagreb2,mZagreb1,mZagreb2
58,-0.9310791242987108,-0.1038156965624574,-0.0574168539760553,-0.9310791242987108,-0.8083733408539518,-0.8165600650565711,-0.9494121963775088,0.5955112060755963,-0.8361893354144357,-0.6855261848814306,-0.7290891991524209,-0.855395472695965,-1.2650234571020256,-0.8473988618760828,-1.3504138831191004,-1.389983929912446,0.7907004454734874,0.2915643823274305,-1.04077723855855,-1.0919808800049982,-1.228670552101222,-1.1748231014387094,1.9278170696433905,-0.3052613846563818,0.2629884574286358,1.0019306596394832,-0.4762578261503588,-0.9738964006742052,-0.7950308984527614,-0.6082863773055904,-0.4392418454647547,-0.8890317585082312,-0.6326248354237306,-0.4225529403741219,-1.196040061523946,-1.259858151672397,-1.2255722550968748,-1.140998394434084,-1.0907451726157638,-1.2388302193475729,-1.2626492956881388,-1.1267503933573764,-1.0370014596254913,-1.223948537368686,-1.247817350606931,-1.1150000955481256,-1.012466527766758,-1.2137511055693777,-1.241359426486793,-1.1038050798268138,-1.3710344561943937,-1.3732260722752496,-1.3479836944935442,-1.2761691987690709,-1.2323300866368212,-1.2904852455132083,-1.2973448629418165,-1.1504423789531353,2.426648889935968,2.004315563403334,0.4578798968380564,0.2538911149233492,-0.3420493039358691,-0.4223446694514782,3.684240822070228,2.599941741511057,2.804617825095941,4.656394930030719,2.1448354678888197,1.5418387654559864,1.5749495516289986,1.6331507656502324,2.138605033697593,1.5071029385044563,1.5903936461793575,1.7012699443835062,0.5661451687974709,0.4023443492170614,0.23573393793003,0.0435639740782019,2.9155195612450084,2.402128009458812,1.7939813842319123,2.3155708360520086,2.825489170882849,2.350847207185649,1.806522287223283,2.11244822844655,2.8625835854701958,2.364128584966885,1.8236060545421109,2.229628102223913,-0.4590788991304999,-0.7113611718032331,-0.546594021109132,-0.8145327246802767,0.6572361689332602,1.1965233780308324,0.4658328167561805,0.8996315654885662,1.7825540521114231,-1.90653812179934,-0.5979277672511262,0.4435490570293006,0.5052090630257017,0.7865288749969317,2.075464259562608,-2.5487036559726373,1.8075065928428504,3.1323380196678845,-0.8333419959301097,1.048548346049874,-0.8886132796240164,-0.4735775694759802,1.0172316012585652,1.53317556076091,-1.4110400799891736,0.4930239449630873,0.3328130179070889,1.333139537797638,-1.8537854159734688,1.5865373095197186,2.430859869370188,1.0425442521022696,-1.7711168201616887,1.7497802328461796,2.4153095602611137,1.1790683616443165,-1.7770434188391395,1.7222004288186483,2.444026134974698,-1.377843383181327,0.4344035494741946,-0.0301525746060214,0.5048472277537298,-1.3520646870191004,0.421543954959249,-0.0855213302422748,0.4341842162433956,2.844101197083684,-2.837060542160102,-0.7882441196453729,2.3026559759645573,1.942556798535659,0.5189607678919894,3.548752672243177,-2.426634705462716,3.223518453666519,2.93623479701154,1.402486499951145,1.952922967565395,1.4445066900369177,-0.9670338527176572,1.892207869287993,1.9439993420519015,-1.720671759025487,0.178160486863174,0.1795696378457056,2.690791056818182,-2.054784238984461,3.0250646973835598,2.5699906054698114,2.6648777730942808,-2.1793789727638035,3.193307125238084,2.528670660164502,2.672102159469097,-2.148218242164657,3.178423451478901,2.552711800773521,-0.7741073454023003,0.230697395918721,-0.8234053901517491,0.2614061407862025,-0.5777535202340324,0.2262929120007169,-1.0118006983128258,0.1368459321185969,-1.181238457691453,-0.0718050666518016,0.6842788710945944,0.7598957863610608,-0.4046339127291506,1.072828109572317,2.034105196549477,1.6214739974788042,-0.843190865857703,1.5935204974779769,1.7874446258441752,0.1184753231418203,0.1574979014645592,-1.3894004848610737,1.398498122253932,2.172556529455519,-1.3131539071998903,1.6366463305369887,2.0874287399652,-1.324754036515977,1.5599463398755116,2.1174386815577178,0.2214697918284673,-0.968785307078998,0.1846465662543178,0.2175577886988011,-1.0774401149862514,0.0920972833524008,0.8923526960258338,-0.7125563116261664,-1.2675044626857228,-1.220694192293885,-2.451388555946132,-0.3371476910178185,-0.7678805957160002,-1.3509080367768642,-1.978658452198716,-1.357762640654128,-1.9498216037368523,-0.7331803275628285,-0.258561301093029,-0.2712947446034225,-1.3154374464573002,-0.6120981608112036,-1.7554107537462862,-0.4770168983981364,-1.5919254234564515,-0.0190888118018247,0.7555594457389508,-0.0103516874314409,0.7909701638170337,1.9712317556172392,0.0522843436467274,0.6555031556226205,-0.3020111771442109,0.3079706836918572,-0.2173291148206235,0.6800780133029074,0.6456512058846288,0.1433562065169044,0.8911297616638746,0.1490527999060617,0.9478884075208877,-0.2622329050307109,-0.4730371829853518,0.5763409249681605,0.7476177981956957,0.5755381394050904,0.7459765365282751,0.5576333524875554,0.7833121539778582,-0.4357219222105438,-0.5658776891746072,0.3713418422866221,0.6044958506099464,1.3616795743786243,-0.782146837313021,-0.7701528534754779,-0.7537945916292365,-0.7739468260633845,-0.8507695434405544,-0.7705929967459799,-0.8547773196788679,0.6903461440797903,-0.8032592748633888,-0.8394850970551923,-0.856044110397765,-0.792861811132774,-0.7820951703489155,-0.7701364408716219,-0.7538018426824892,-0.773920293043568,-0.8506805472217778,-0.7705761755965884,-0.8547757810393026,0.6903383860182682,-0.8032599427261665,-0.8394759978116765,-0.8560004525472237,-0.7928453728339572,-0.7358469629480968,-0.7542902893648445,-0.7582138351311184,-0.7503587012447525,-0.7654953617779227,-0.7544975020291952,-0.853992716503526,0.6885544594976372,-0.8033912231034086,-0.8323120006635211,-0.8254339342466931,-0.7825391822649036,-0.7866316450431574,-0.7744678683869631,-0.7583968472492778,-0.7782227288747438,-0.861104599758325,-0.7749099765095876,-0.8554545941681267,0.6897163568465129,-0.8034910786340868,-0.838986655858191,-0.8542563387048722,-0.7923965132059992,-0.7875820141054486,-0.7748996868403528,-0.7585000309273495,-0.7788150811448645,-0.8625522368708711,-0.775347725301046,-0.855485331694167,0.6898157808328674,-0.8034850575829311,-0.8391304852313128,-0.8548263562646227,-0.7926177941481355,-0.7894761368560507,-0.775479876252278,-0.7582049493751971,-0.7797895968311864,-0.8654746625271073,-0.775943582054641,-0.8555140855276062,0.6901653230412124,-0.8034465981755857,-0.8395024572010873,-0.8565079734911957,-0.7932558032451925,-0.6648254735090864,-0.713808089252994,-0.7285360092234912,-0.7025914435652668,-0.6080191871057272,-0.7139106510461766,-0.8524229999673115,0.6893331846490046,-0.8030269587336504,-0.8290873323664549,-0.8107287654136572,-0.7777508153151195,-0.781033781475474,-0.772535485707381,-0.7588293982868436,-0.7752792353478719,-0.8501767666819632,-0.7729380295275248,-0.8552211479469659,0.6891348790051256,-0.8035195175344331,-0.8383264123062726,-0.850079547460185,-0.7908407047724245,-0.3563162977046439,-1.317298332423642,-0.9200814822091968,-1.1551572417241862,-1.3182801445482737,1.103307966382857,-1.0467637596669506,-2.625717403444775,-2.912640057636574,-2.947351369500796,-1.5787388213286246,-0.5311848694312736,0.8575713190667046,0.9148007108430906,0.8803336909505292,-1.8333129521613096,-0.0397428545938966,2.264427480784623,1.9379230043704687,2.344414125049907,2.374517323530923,-2.2297157211995096,-3.2100513932516184,-3.35645164196072,-3.328889874617693,-2.3745173235309247,-0.0622058971877401,1.850021063688572,1.858167933052776,1.900299616349889,-0.0095888127471528,-0.2398187576508394,-1.385115527024119,-1.835096541492217,-1.9421146418326751,-1.139872744598089,-0.6270361050528624,-0.1251691872224281,-0.0461321859810958,-0.0777492627948429,0.0380993182855326,1.1826291424158948,-2.1211369845257497,-3.4563804171273387,-0.6944122107816687,-0.9338385273588422,1.3560454600411989,0.2738582990641167,-1.1694182804011315,-1.234044428921016,-1.6243127237844106,-1.095427553822502,-0.8832299060714652,-0.789346139621084,-1.206889561550324,-1.1940269828313248,-1.176667214577971,-1.1687878887822665,-1.3248616330302778,-1.2483120534231025,2.0646014763218457,2.0349275527723423,0.895655921211215,2.901037150308654,2.77587686845552,2.8238681016795293,-0.3348184156522414,0.6588934369701516,-0.7791342496929357,-0.7788526197207126,-0.7907872033460753,-0.7791342496929358,-0.8418339316769963,-0.7791131283797639,-0.8547404255893856,0.6903006746981847,-0.8031979821490145,-0.8205645831896815,-0.7912807263530441,-0.7731452119386383,-0.8618494409025114,-1.0511088475310146,-2.245634750821771,-0.2676429516962225,0.5228668320274392,-0.6866329435541411,0.4425380662152672,-0.9588375084680558,-1.1392534080227936,-1.043227336874417,-0.9755248949876524,-0.699401432596662,-0.2720292861206999,-0.9338385273588422,-1.319430380323184,2.7081512322925247,2.4877866701031963,-0.8520333851487688,3.2821309337490425,1.984060543459308,-2.156930724076726,-0.5249716671671629,-0.8004129217078426,-1.027398183549428,0.5279843368779442,0.5386744729689409,-0.4900676954220583,-0.7049264076779879,-0.5437041706240929,-0.765577852609525,1.962998472740128,1.051144983526239,0.3517235801493043,-0.3202751638591223,-0.5295527291932864,-0.5904993205190898,-0.9020662443947868,-0.8378510463740946,-1.0257889800360194,-1.143994126454155,-1.1321247523877904,-1.1064470132462148,2.1710968492843,1.7072139108299105,1.4237153891367154,0.8022430950687269,0.5880654834290807,0.5276563777308497,2.1115464655595604,1.7329756345399412,1.3914515798822913,0.7756118856921922,0.5521669310098903,0.484488756967254,-1.823043319133169,1.8040798845204025,1.3983375688880624,1.2803628940851586,1.0057996278394137,0.9480328006880956,0.9167149252828736,-0.7101042071576424,-0.7573391773972017,-0.7453915493956922,-0.5319940322303278,-0.4599932565115425,-0.4324545880726516,-0.5975941581186811,1.7380100388920203,-1.177251597049315,-1.0117915689050925,-0.9166695761196314,-1.1707172163482211,-1.3552280724571266,-2.2514347518630804,-0.6803760161244771,-0.6874231819861613,-0.491594343935515,-0.1175843879328019,-0.7183798447366035,-0.5471707879861787,-0.7553674064990191,-1.324861633030278,-1.2910662137199076,-1.6905799783961468,-1.2970850269730425,-0.9484100388046222,-1.2220953439817357,-1.0400816339734733,-0.8446894000929375,-0.9200814822091968,-0.6681872048428491,-0.5505562815067203,-0.486310130771724,-0.4073400398939534,-0.3772152181056384,-0.3262605957693995,-0.3099030415873517,-0.2746904151613387,-0.2650524206616642,-0.643383462218086,-0.8668138278105854,-0.6024374871480374,-0.3684479215758067,-0.2288696558481092,-0.1509662224392627,-0.6131543946953196,-0.7889378440050753,2.0360345809379097,-0.6594885696433379,-0.7855611490723536,-0.7095002641044275,0.1559898024279259,-0.8702633849528715
